Unnamed: 0.1,Unnamed: 0,Latitude,Longitude,Sample Date,atran,green,drad,blue,emis,atmos_opacity,emsd,nir08,swir16,swir22,lwir,red,urad,trad,cdist
757,757.0,-25.45963889,28.26430556,15-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
758,758.0,-29.161667,23.696389,16-04-2014,8522.0,9912.0,561.0,9073.5,9876.0,131.5,90.0,8236.5,7811.0,7691.0,42804.0,9087.0,1066.0,8446.0,238.0
759,759.0,-28.7115,24.07288889,16-04-2014,8422.0,11119.5,593.0,10089.5,9650.0,10.0,72.0,13294.0,13679.5,12541.0,44714.0,11564.5,1135.0,8985.5,3103.5
760,760.0,-27.01011111,26.69808333,16-04-2014,9043.0,9830.5,367.0,8839.5,9723.0,9.0,67.0,12195.0,10061.0,8832.5,43071.0,9983.0,665.0,8464.5,109.5
761,761.0,-25.81048333,27.90955222,16-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
762,762.0,-26.905,32.324722,16-04-2014,6021.0,8119.5,1438.0,7493.5,9849.0,,,14746.0,9535.0,8130.5,,7719.5,3135.0,8722.0,73.5
763,763.0,-27.602222,29.942778,16-04-2014,7589.5,9391.5,830.0,8451.0,9624.0,,36.0,15041.0,14203.0,11301.5,,9753.5,1660.5,8945.0,1942.5
764,764.0,-29.744167,29.905833,16-04-2014,8791.5,9387.5,450.0,8319.5,9752.0,,69.0,15269.5,13246.0,10655.0,,9283.0,843.0,8323.0,1134.5
765,765.0,-26.648056,27.089444,16-04-2014,9028.0,9329.5,374.0,8247.5,9833.5,9.0,74.0,15920.0,14165.5,10910.0,43639.0,9121.0,678.0,8799.5,345.0
766,766.0,-26.970278,27.211111,16-04-2014,9012.0,9977.5,380.0,8943.0,9876.0,9.0,128.0,9253.5,7750.0,7618.5,42586.0,10297.0,692.0,8409.0,1403.0
767,767.0,-26.880278,26.965,16-04-2014,9025.0,9571.5,375.0,8677.0,9787.5,9.0,118.0,15079.0,15426.0,12493.0,45432.5,9784.0,682.0,9506.5,1169.0
768,768.0,-29.033333,23.983333,16-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
769,769.0,-29.1825,23.575556,16-04-2014,8305.5,9704.5,639.5,8474.0,9733.0,,84.0,10633.5,9433.5,8515.5,,9143.5,1232.5,9073.5,1137.5
770,770.0,-28.768056,20.720556,16-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
771,771.0,-27.363611,31.783333,17-04-2014,6569.0,10073.0,1265.0,7444.0,9783.5,,,19988.0,15530.5,12527.5,,9868.5,2708.0,8464.5,
772,772.0,-29.042222,24.6,17-04-2014,7903.0,9316.0,773.0,7976.0,9796.0,,105.0,10481.0,9477.5,8384.5,,8830.0,1530.0,8978.5,614.0
773,773.0,-29.028629,24.638389,17-04-2014,7905.0,9430.0,772.0,8089.0,9659.0,,61.0,15947.0,12956.5,10982.0,,9521.0,1527.0,9448.5,833.5
774,774.0,-29.987778,29.851667,21-04-2014,8816.5,8732.0,436.5,7934.5,9849.0,,76.0,17175.5,11947.5,9677.5,,8429.5,814.5,8141.5,555.0
775,775.0,-29.744167,29.905833,21-04-2014,8791.5,9387.5,450.0,8319.5,9752.0,,69.0,15269.5,13246.0,10655.0,,9283.0,843.0,8323.0,1134.5
776,776.0,-30.733889,29.828333,22-04-2014,7873.5,9339.0,745.5,8263.5,9729.0,,48.5,16004.0,13371.5,10412.0,,9233.0,1494.5,8250.5,412.0
777,777.0,-29.380556,30.2775,22-04-2014,8879.5,9088.0,418.0,8095.5,9721.0,,94.0,15751.5,13232.0,10376.5,,8917.0,775.5,8378.0,108.5
778,778.0,-27.935,26.126667,22-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
779,779.0,-28.141944,26.417778,22-04-2014,8317.0,10491.5,623.0,9574.5,9712.0,137.5,48.5,15305.0,15914.0,12995.0,44612.0,10974.0,1205.0,8930.0,1681.5
780,780.0,-28.1175,26.719444,22-04-2014,8345.0,10346.5,614.0,9594.0,9699.0,33.5,54.0,13725.0,13364.5,11206.5,44113.5,10546.5,1185.0,8781.0,697.0
781,781.0,-28.116667,26.725278,22-04-2014,8347.5,10027.0,613.0,9385.0,9708.0,32.0,39.0,14606.5,13580.5,11149.5,44227.0,10338.5,1182.0,8836.5,718.5
782,782.0,-29.160278,26.573333,22-04-2014,8360.0,9210.0,597.0,8735.5,9677.0,9.0,88.0,12667.0,12349.0,10180.5,43884.0,9675.0,1148.0,8650.5,1299.5
783,783.0,-33.501667,21.624167,22-04-2014,7062.0,9683.0,1052.0,8791.0,9626.0,9.0,65.0,14632.0,11354.0,9140.0,43071.0,9227.5,2232.0,8315.5,369.0
784,784.0,-27.01011111,26.69808333,23-04-2014,7891.0,9598.5,745.0,9511.0,9723.0,8.0,67.0,10542.0,8961.0,8179.0,41692.0,9477.0,1486.0,7888.0,102.0
785,785.0,-25.127778,27.628889,23-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
786,786.0,-25.20639,27.558,23-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
787,787.0,-24.39619444,27.08983333,23-04-2014,-1173.5,,-4570.5,,-9999.0,-9999.0,-9999.0,,,,,,-4130.5,-776.5,-9999.0
788,788.0,-24.69514,27.40906,23-04-2014,7677.0,9952.0,851.0,9239.0,9581.0,67.0,117.5,13889.0,11336.5,9607.0,44558.5,10212.5,1718.0,8762.5,737.5
789,789.0,-26.970278,27.211111,23-04-2014,7871.5,10808.5,748.0,10490.0,9692.0,53.0,128.0,11174.5,9706.0,8655.0,41863.0,10666.0,1493.5,7888.0,11.5
790,790.0,-26.880278,26.965,23-04-2014,7867.0,21709.0,751.0,20762.5,9682.5,146.0,118.0,25536.0,26399.0,23364.5,39924.5,23333.0,1501.0,7255.0,
791,791.0,-26.98472222,26.63227778,23-04-2014,7953.0,10775.5,728.0,10048.0,9703.0,8.0,77.0,15463.0,15994.0,12554.0,43142.5,11336.0,1449.0,8353.0,267.5
792,792.0,-28.1175,26.719444,23-04-2014,8345.0,10346.5,614.0,9594.0,9699.0,33.5,54.0,13725.0,13364.5,11206.5,44113.5,10546.5,1185.0,8781.0,697.0
793,793.0,-28.116667,26.725278,23-04-2014,8347.5,10027.0,613.0,9385.0,9708.0,32.0,39.0,14606.5,13580.5,11149.5,44227.0,10338.5,1182.0,8836.5,718.5
794,794.0,-27.671111,27.236944,23-04-2014,8277.0,10980.5,612.0,9594.5,9701.5,,96.5,15035.0,14486.0,12116.0,,11344.5,1172.0,8567.5,24.0
795,795.0,-28.69485,28.23487,23-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
796,796.0,-29.615556,27.065278,23-04-2014,9034.0,10440.0,355.0,9347.0,9612.0,9.0,71.0,15006.5,12177.0,10201.5,41764.5,11382.0,645.0,7869.5,1066.0
797,797.0,-28.883333,27.89,23-04-2014,9226.0,9622.0,289.0,8562.5,9605.0,9.0,,14031.0,13097.5,11013.5,41675.0,9881.0,509.0,7813.0,190.5
798,798.0,-28.760833,17.730278,24-04-2014,8715.0,9826.0,492.0,8706.0,9880.0,8.0,,8192.0,7726.0,7570.0,42919.0,9594.0,926.5,8520.0,640.0
799,799.0,-30.13573889,30.67422222,24-04-2014,6855.0,9075.5,1118.0,8383.5,-9999.0,,-9999.0,10867.0,9840.0,8561.5,,8718.0,2383.0,8564.5,143.0
800,800.0,-27.38972222,26.46388889,24-04-2014,7865.0,10495.0,755.0,10045.5,9756.5,32.0,98.0,10955.0,9925.5,9109.0,42517.0,10695.0,1509.0,8148.0,1499.0
801,801.0,-28.141944,26.417778,24-04-2014,8317.0,10491.5,623.0,9574.5,9712.0,137.5,48.5,15305.0,15914.0,12995.0,44612.0,10974.0,1205.0,8930.0,1681.5
802,802.0,-28.1175,26.719444,24-04-2014,8345.0,10346.5,614.0,9594.0,9699.0,33.5,54.0,13725.0,13364.5,11206.5,44113.5,10546.5,1185.0,8781.0,697.0
803,803.0,-28.116667,26.725278,24-04-2014,8347.5,10027.0,613.0,9385.0,9708.0,32.0,39.0,14606.5,13580.5,11149.5,44227.0,10338.5,1182.0,8836.5,718.5
804,804.0,-27.398611,26.614722,24-04-2014,7851.0,10656.5,758.0,10073.5,9790.0,14.0,62.0,14868.5,12698.5,10330.5,42301.0,10699.5,1516.0,8092.5,130.5
805,805.0,-28.376944,24.303056,24-04-2014,8105.0,9951.5,724.0,8789.5,9720.0,,93.5,14371.5,14021.0,12076.0,,10309.0,1423.0,9618.0,2054.5
806,806.0,-30.160091,27.40124,24-04-2014,8890.0,9713.0,396.0,8836.5,9714.5,8.0,124.0,13316.5,13473.5,11343.0,41754.5,10451.5,728.0,7906.5,726.0
807,807.0,-30.336111,27.359444,24-04-2014,8818.0,10022.0,419.0,8970.0,9876.0,9.0,20.5,9270.0,8030.0,7780.0,40677.0,10667.0,776.0,7590.0,2142.5
808,808.0,-27.356667,27.286389,24-04-2014,8388.0,9194.0,578.0,8259.0,9727.0,,95.0,14989.5,13938.0,11451.0,,9537.0,1100.0,9050.0,1205.0
809,809.0,-30.830556,26.921389,25-04-2014,8465.0,9144.0,529.0,8450.0,9720.0,9.0,59.0,10976.0,10909.0,9412.0,41070.5,9184.0,1008.0,7608.5,3283.5
810,810.0,-27.902778,24.615556,25-04-2014,9238.0,10329.0,279.0,8911.0,9716.0,9.0,78.0,16610.0,15918.5,12474.0,42659.0,10800.0,483.0,8297.0,1444.5
811,811.0,-31.000833,26.353056,25-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
812,812.0,-30.679722,26.7125,25-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
813,813.0,-30.534167,24.961944,25-04-2014,7963.0,,719.0,,-9999.0,-9999.0,-9999.0,,,,,,1407.5,8687.5,-9999.0
814,814.0,-29.140556,31.391944,29-04-2014,7210.0,9364.0,1036.0,8577.0,9752.0,10.0,75.5,14609.0,11522.5,9178.5,43591.0,9058.5,2202.0,8595.0,131.5
815,815.0,-25.99136,27.84208,29-04-2014,9332.0,4521.5,263.0,4230.5,-181.0,-4995.0,-4980.0,6673.0,6034.0,4984.5,21713.5,4549.5,459.0,8650.5,-4776.0
816,816.0,-28.747778,31.745833,29-04-2014,7072.0,9249.0,1080.0,8389.0,9723.0,9.0,53.0,15758.0,14495.0,11469.0,44865.5,9368.5,2307.0,9004.0,1414.0
817,817.0,-28.801278,31.955389,29-04-2014,7467.0,9339.0,1011.0,8279.5,9826.0,,18.0,17097.0,12794.0,10091.5,,9018.5,2120.0,8964.0,683.5
818,818.0,-26.73806,27.59194,29-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
819,819.0,-26.45,28.085833,29-04-2014,9316.0,9484.0,263.0,8617.0,9671.5,9.0,89.5,14439.0,15952.0,12999.0,44672.0,10258.0,461.0,9116.0,213.5
820,820.0,-27.935,26.126667,29-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
821,821.0,-28.1175,26.719444,29-04-2014,8345.0,10346.5,614.0,9594.0,9699.0,33.5,54.0,13725.0,13364.5,11206.5,44113.5,10546.5,1185.0,8781.0,697.0
822,822.0,-27.671111,27.236944,29-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
823,823.0,-28.404444,30.013056,30-04-2014,8991.5,9130.0,391.0,8391.0,9857.0,,23.0,14009.0,14565.5,11440.0,,9508.0,723.0,8768.5,2454.5
824,824.0,-27.169444,29.233889,30-04-2014,8912.0,9519.0,410.0,8768.0,9811.5,,,14043.5,15623.0,12706.0,,10023.0,760.0,8809.5,1719.0
825,825.0,-26.861111,28.884722,30-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
826,826.0,-26.98472222,26.63227778,30-04-2014,7953.0,10775.5,728.0,10048.0,9703.0,8.0,77.0,15463.0,15994.0,12554.0,43142.5,11336.0,1449.0,8353.0,267.5
827,827.0,-25.45963889,28.26430556,30-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
828,828.0,-28.058889,30.373611,30-04-2014,8991.0,8980.0,393.0,8292.5,9649.0,,96.0,13124.5,12432.5,10329.5,,9013.0,725.0,9050.5,2155.0
829,829.0,-27.495556,26.074722,30-04-2014,7981.0,10698.0,721.0,9943.0,9688.0,8.0,81.0,14641.0,15838.0,12208.0,42493.5,11499.0,1430.0,8111.0,401.5
830,830.0,-29.033333,23.983333,05-10-2011,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
831,831.0,-29.033333,23.983333,25-10-2011,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
832,832.0,-29.033333,23.983333,02-11-2011,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
833,833.0,-29.033333,23.983333,16-11-2011,8704.0,12001.0,474.0,10365.0,9678.0,60.0,73.0,17478.0,16136.5,13683.5,46174.0,12746.0,877.0,9599.0,557.0
834,834.0,-29.033333,23.983333,14-12-2011,8899.0,,444.0,,-9999.0,-9999.0,-9999.0,,,,,,818.5,10138.5,-9999.0
835,835.0,-29.033333,23.983333,11-01-2012,7452.0,11185.5,955.0,9966.5,9678.0,8.0,73.0,17712.5,15468.0,12894.0,47943.0,11850.0,1927.0,10046.0,2713.5
836,836.0,-29.033333,23.983333,25-01-2012,8338.0,10574.0,656.0,9421.5,9673.0,49.0,73.0,17343.0,14884.5,12258.5,46388.5,11122.0,1269.0,9711.0,88.5
837,837.0,-29.033333,23.983333,22-02-2012,8956.0,9931.5,428.0,8864.0,9673.0,19.0,73.0,16183.5,13498.0,11297.0,46201.0,10312.0,785.0,9766.5,791.0
838,838.0,-25.81048333,27.90955222,01-05-2014,9283.0,9216.0,284.0,8519.0,9608.0,9.0,106.0,14025.0,13717.0,10986.0,42945.0,9393.0,501.0,8446.0,163.0
839,839.0,-27.937778,31.209444,01-05-2014,7651.5,8872.0,873.0,8221.0,-9999.0,9.0,-9999.0,14325.5,12073.0,9520.5,,8662.0,1802.0,8409.0,2584.5
840,840.0,-27.5275,30.858056,01-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
841,841.0,-29.033333,23.983333,06-06-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
842,842.0,-29.033333,23.983333,13-06-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
843,843.0,-29.033333,23.983333,26-06-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
844,844.0,-29.033333,23.983333,27-06-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
845,845.0,-29.033333,23.983333,11-07-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
846,846.0,-29.033333,23.983333,18-07-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
847,847.0,-29.033333,23.983333,25-07-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
848,848.0,-27.02314,28.59389,01-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
849,849.0,-29.033333,23.983333,22-08-2012,8891.0,10621.0,409.0,9564.5,9678.0,58.5,73.0,15006.5,15102.0,12744.0,43655.5,11497.5,750.0,8632.0,534.0
850,850.0,-29.033333,23.983333,05-09-2012,8891.0,10621.0,409.0,9564.5,9678.0,58.5,73.0,15006.5,15102.0,12744.0,43655.5,11497.5,750.0,8632.0,534.0
851,851.0,-29.033333,23.983333,19-09-2012,8891.0,10621.0,409.0,9564.5,9678.0,58.5,73.0,15006.5,15102.0,12744.0,43655.5,11497.5,750.0,8632.0,534.0
852,852.0,-29.033333,23.983333,17-10-2012,8765.0,10299.0,459.0,9130.0,9673.0,28.0,73.0,15425.0,14375.0,12137.5,45648.0,11012.5,851.0,9413.0,387.0
853,853.0,-29.033333,23.983333,31-10-2012,8949.0,10815.0,393.0,9628.0,9678.0,127.0,73.0,16465.0,15819.5,13191.0,45771.5,11565.5,710.0,9506.5,387.5
854,854.0,-29.033333,23.983333,14-11-2012,7655.0,10941.0,913.0,9848.0,9678.0,8.0,73.0,16355.0,15673.5,13245.0,48992.5,11751.0,1825.0,10567.0,1137.0
855,855.0,-29.033333,23.983333,28-11-2012,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
856,856.0,-29.033333,23.983333,27-02-2013,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
857,857.0,-26.970278,27.211111,01-05-2014,7871.5,10808.5,748.0,10490.0,9692.0,53.0,128.0,11174.5,9706.0,8655.0,41863.0,10666.0,1493.5,7888.0,11.5
858,858.0,-26.880278,26.965,01-05-2014,7867.0,21709.0,751.0,20762.5,9682.5,146.0,118.0,25536.0,26399.0,23364.5,39924.5,23333.0,1501.0,7255.0,
859,859.0,-29.744167,29.905833,02-05-2014,9026.5,9528.0,391.0,8618.5,9725.0,10.0,69.0,14634.0,14052.0,11347.5,42591.5,9698.0,723.5,8353.0,539.0
860,860.0,-34.031944,22.053333,03-05-2014,8452.0,7889.0,568.0,7378.0,9625.0,,81.0,9988.0,8707.0,8210.0,,7722.0,1089.0,7931.0,184.0
861,861.0,-34.039722,22.133333,03-05-2014,8450.0,9221.0,568.0,7833.0,9850.5,,80.0,19677.0,13359.5,10232.0,,8945.0,1091.0,8176.0,3.0
862,862.0,-26.970278,27.211111,05-05-2014,7871.5,10808.5,748.0,10490.0,9692.0,53.0,128.0,11174.5,9706.0,8655.0,41863.0,10666.0,1493.5,7888.0,11.5
863,863.0,-26.45,28.085833,05-05-2014,8834.0,9667.5,431.0,8766.0,9694.5,,89.5,14835.0,16195.5,13290.0,,10468.5,803.0,8974.0,183.5
864,864.0,-27.935,26.126667,05-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
865,865.0,-29.033333,23.983333,24-07-2013,9445.0,9717.5,213.0,8535.0,9692.0,,73.0,14113.5,14123.5,12260.0,,10524.0,358.0,7701.5,445.5
866,866.0,-28.141944,26.417778,05-05-2014,7755.0,11364.0,777.0,10755.0,9707.0,48.0,48.5,15330.5,16431.0,13208.0,43449.0,12080.0,1558.0,8409.0,740.5
867,867.0,-28.116667,26.725278,05-05-2014,7738.5,10991.0,779.5,10359.0,9777.5,159.0,39.0,15145.0,14202.0,11491.0,42744.0,11569.0,1564.0,8185.0,736.5
868,868.0,-27.671111,27.236944,05-05-2014,7778.0,11491.0,766.0,10766.0,9737.0,102.0,96.5,13582.5,13334.5,11526.5,42964.5,11656.0,1534.0,8241.5,72.5
869,869.0,-32.502778,19.535833,05-05-2014,8661.5,10943.0,463.5,9470.5,9541.0,,54.0,16067.0,16280.0,13908.5,,12375.0,870.0,7849.5,2612.0
870,870.0,-27.01011111,26.69808333,06-05-2014,7891.0,9598.5,745.0,9511.0,9723.0,8.0,67.0,10542.0,8961.0,8179.0,41692.0,9477.0,1486.0,7888.0,102.0
871,871.0,-29.641944,30.6875,06-05-2014,7768.0,8777.0,846.5,8163.0,-9999.0,9.0,-9999.0,12479.0,11593.0,9682.0,,8780.0,1752.5,8427.5,819.0
872,872.0,-25.127778,27.628889,06-05-2014,8756.5,9835.5,479.0,8934.0,9771.0,,42.0,15010.0,17118.5,14563.5,,10794.5,906.0,9101.5,572.5
873,873.0,-25.20639,27.558,06-05-2014,8764.0,9654.5,476.5,8620.5,9644.0,,54.0,14189.5,12292.0,10662.0,,9951.0,900.0,8675.0,92.5
874,874.0,-24.69514,27.40906,06-05-2014,8652.0,9576.5,523.0,8502.5,9597.0,,117.5,13360.0,11450.0,9804.0,,9607.0,999.0,8920.0,824.5
875,875.0,-26.006389,29.253889,06-05-2014,8764.5,8840.0,454.5,8128.5,9530.0,,71.0,11993.0,11786.5,9925.0,,8942.0,851.5,8360.0,188.5
876,876.0,-28.1175,26.719444,06-05-2014,7735.0,11206.0,780.0,10557.0,9758.0,158.0,54.0,14534.5,14875.5,11681.0,42735.0,11666.0,1567.0,8166.5,713.5
877,877.0,-27.398611,26.614722,06-05-2014,7851.0,10656.5,758.0,10073.5,9790.0,14.0,62.0,14868.5,12698.5,10330.5,42301.0,10699.5,1516.0,8092.5,130.5
878,878.0,-28.338333,31.373611,06-05-2014,7510.0,9899.0,928.0,8784.0,-9999.0,9.0,-9999.0,12044.0,11021.5,9983.0,,10466.0,1934.0,8595.0,235.5
879,879.0,-28.068333,31.55,06-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
880,880.0,-27.495556,26.074722,06-05-2014,7981.0,10698.0,721.0,9943.0,9688.0,8.0,81.0,14641.0,15838.0,12208.0,42493.5,11499.0,1430.0,8111.0,401.5
881,881.0,-27.4,26.624722,06-05-2014,7848.0,10550.5,759.0,10016.5,9747.5,20.0,58.5,14301.5,13707.0,10761.0,42541.0,10829.0,1518.0,8148.0,170.5
882,882.0,-28.44555556,32.325,03-07-2014,8584.0,9629.0,505.0,8477.5,9831.0,,,18278.0,13170.0,10574.5,,9557.0,973.0,8265.5,826.5
883,883.0,-26.648056,27.089444,07-05-2014,9320.0,9821.5,263.0,8789.5,9789.5,,74.0,15139.5,16729.0,13167.5,,10620.5,456.0,8902.5,403.0
884,884.0,-29.651389,22.746389,07-05-2014,9156.0,10106.5,322.5,9001.0,9651.0,9.0,40.0,13587.0,15525.0,13686.0,43287.0,11204.0,575.5,8520.0,121.5
885,885.0,-24.39619444,27.08983333,08-05-2014,8564.0,9003.5,554.0,8197.5,9629.5,,201.0,12109.5,11599.0,10060.0,,8946.5,1069.0,8534.5,5116.5
886,886.0,-29.161667,30.629722,08-05-2014,8702.5,9246.0,506.5,8387.0,9796.5,9.0,71.0,14414.5,13655.0,11277.5,43091.5,9577.5,972.5,8558.0,821.0
887,887.0,-29.033333,23.983333,06-08-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
888,888.0,-29.033333,23.983333,20-08-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
889,889.0,-29.033333,23.983333,03-09-2014,9367.0,10030.5,248.0,8818.5,9688.0,,73.0,13427.5,14250.5,12608.0,,10712.0,422.0,8878.5,532.5
890,890.0,-28.376944,24.303056,08-05-2014,8894.0,10229.5,414.0,9215.0,9724.5,8.0,93.5,13641.0,13898.5,11768.0,42664.5,10759.5,762.0,8297.0,305.5
891,891.0,-34.031944,22.053333,08-05-2014,8452.0,7889.0,568.0,7378.0,9625.0,,81.0,9988.0,8707.0,8210.0,,7722.0,1089.0,7931.0,184.0
892,892.0,-34.039722,22.133333,08-05-2014,8450.0,9221.0,568.0,7833.0,9850.5,,80.0,19677.0,13359.5,10232.0,,8945.0,1091.0,8176.0,3.0
893,893.0,-34.005833,22.351111,08-05-2014,8441.0,8845.0,572.0,7989.5,9829.0,,80.5,16524.0,12147.0,9776.5,,8527.5,1099.0,8107.5,191.0
894,894.0,-23.838611,31.640833,09-05-2014,7091.0,9171.0,1105.0,8178.0,9646.0,,49.0,10375.5,9054.5,8329.0,,8996.0,2333.0,8958.0,47.0
895,895.0,-27.902778,24.615556,09-05-2014,8908.0,10580.0,408.0,9336.5,9716.0,8.0,78.0,15043.0,14837.0,12667.0,43019.5,11636.0,749.0,8427.5,725.5
896,896.0,-25.99136,27.84208,12-05-2014,9125.0,9191.0,335.0,8348.5,9678.0,,39.0,14491.5,14482.5,11799.0,,9751.5,603.0,8703.5,99.0
897,897.0,-28.735556,29.820556,12-05-2014,8937.0,8985.0,416.0,8023.0,9746.0,,76.0,14166.5,11625.0,9302.5,,8780.5,776.0,8372.0,1724.5
898,898.0,-31.396,29.2651,12-05-2014,7446.0,12228.0,913.0,9964.0,9904.0,,127.0,11544.5,9155.0,8534.5,,13792.5,1904.0,8534.0,2403.5
899,,-31.554722,29.245556,12-05-2014,7578.5,9282.5,861.5,8184.0,9846.5,,93.0,19247.5,13694.5,10124.5,,8755.0,1784.5,8899.0,1307.5
900,,-29.033333,23.983333,23-09-2015,8090.0,10207.0,724.0,9248.5,9678.0,113.0,73.0,14027.0,14829.5,12947.0,45939.5,10971.5,1427.0,9450.5,3563.5
901,,-33.818056,19.694722,12-05-2014,8312.5,8542.5,571.5,7880.5,9588.0,,73.0,13352.5,10455.0,8967.0,,8601.0,1104.5,7739.5,391.0
902,,-33.13083,18.86278,12-05-2014,8375.0,10431.5,562.0,9165.5,9749.0,,85.0,14389.0,12909.0,11037.0,,10928.5,1081.0,7933.0,1291.0
903,,-27.01011111,26.69808333,13-05-2014,9328.0,8830.0,261.0,8153.0,9684.0,,67.0,11203.0,10450.5,9301.5,,8898.0,452.0,8340.0,447.5
904,,-25.681111,31.783333,13-05-2014,7505.0,9802.0,959.0,8564.0,9752.5,,,13102.5,11471.5,9943.5,,9893.0,2008.0,8957.0,37.5
905,,-25.67386,31.57527,13-05-2014,7704.5,9228.0,887.5,8151.5,9836.5,,63.0,17847.5,12570.0,9629.5,,8866.0,1840.5,8968.5,2065.0
906,,-26.648056,27.089444,13-05-2014,9320.0,9821.5,263.0,8789.5,9789.5,,74.0,15139.5,16729.0,13167.5,,10620.5,456.0,8902.5,403.0
907,,-26.970278,27.211111,13-05-2014,9323.5,8497.0,261.5,7761.5,9904.0,,128.0,7998.5,7697.5,7582.0,,8298.5,454.0,8120.5,1393.0
908,,-27.273889,28.49,13-05-2014,9191.0,9334.0,304.0,8712.0,9822.5,9.0,24.5,10756.0,9611.5,8353.0,41581.0,9346.0,542.0,7906.5,53.5
909,,-26.98472222,26.63227778,13-05-2014,9304.0,9883.5,271.0,8917.0,9732.0,,77.0,15945.5,16166.0,13107.0,,10632.0,472.0,8976.0,272.0
910,,-29.160278,26.573333,13-05-2014,9279.0,10056.5,270.0,8860.0,9675.0,,88.0,13471.5,14325.0,12504.5,,10945.5,475.0,8073.5,1145.0
911,,-30.568333,29.422778,13-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
912,,-31.104278,29.399722,13-05-2014,7778.0,8590.5,803.5,7998.5,9749.0,,26.0,12634.5,10486.5,8974.0,,8499.5,1642.0,8326.0,2855.0
913,,-34.092222,21.295278,13-05-2014,8491.0,9031.5,557.0,7966.5,9833.5,,99.0,16641.5,12549.5,9856.5,,8908.5,1064.0,8160.5,139.5
