Latitude,Longitude,Sample Date,emis,cdist,drad,green,urad,atmos_opacity,atran,trad,emsd,swir22,blue,swir16,red,lwir,nir08
-32.595833,19.009444,23-04-2013,9705.0,47.0,414.0,9232.0,777.0,9.0,9006.0,8390.5,56.0,10620.5,8501.5,13009.0,9407.5,42621.5,12562.5
-28.760833,17.730278,24-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-29.161667,23.696389,24-04-2013,9904.0,22.5,471.0,10168.0,888.0,,8808.0,8477.0,90.0,7427.5,8680.0,7397.0,8837.0,,7295.5
-29.641944,30.6875,24-04-2013,-9999.0,1581.5,973.0,8597.5,2004.5,,7191.5,8161.5,-9999.0,9037.0,7836.0,10973.0,8333.0,,14651.5
-27.363611,31.783333,24-04-2013,9800.5,407.0,785.0,8861.5,1586.0,,7958.0,8556.5,,9287.0,8057.0,11289.5,8706.0,,13630.5
-28.141944,26.417778,24-04-2013,9699.5,656.0,371.0,9196.5,679.0,,9056.0,8698.0,48.5,11119.5,8327.5,13583.0,8966.0,,15376.5
-33.08883333,19.21878333,24-04-2013,9641.0,250.0,289.0,9780.0,508.0,9.0,9313.0,8260.0,51.0,12159.0,8843.0,14706.0,10006.0,42509.0,13758.0
-33.31388889,19.07472222,24-04-2013,-9999.0,-9999.0,384.0,,710.0,-9999.0,9087.0,8204.0,-9999.0,,,,,,
-33.13083,18.86278,24-04-2013,9748.0,1352.0,379.0,10353.5,700.0,8.0,9100.0,8706.5,85.0,12593.0,9069.0,13866.0,10865.0,43504.5,14927.5
-32.94583,18.33667,24-04-2013,-9999.0,-9999.0,-4777.5,,-4585.5,-9999.0,-576.5,-795.0,-9999.0,,,,,,
-26.905,32.324722,25-04-2013,9866.0,7592.0,895.0,8412.0,1846.0,,7625.0,8624.5,,8697.5,7813.0,11077.5,7875.5,,18637.5
-27.602222,29.942778,25-04-2013,9624.0,1563.0,390.0,9199.5,717.5,,9025.0,9191.5,36.0,11283.5,8342.5,14019.5,9345.0,,14703.0
-27.38972222,26.46388889,25-04-2013,9904.0,234.5,413.0,8539.5,764.0,,8946.0,8594.5,98.0,7951.0,7780.5,8274.0,8280.0,,8343.0
-33.7075,18.97444444,25-04-2013,9632.0,46.5,388.0,8798.0,715.0,9.0,9076.0,8483.0,95.0,9261.0,8281.0,10965.5,8789.0,42859.0,13430.0
-33.464444,18.740556,25-04-2013,9742.0,94.0,372.0,10409.5,682.0,9.0,9116.0,8762.5,50.0,14176.0,9225.0,17776.0,11137.0,43572.0,16994.0
-33.72266667,18.61691667,25-04-2013,9629.0,352.5,391.0,8803.0,720.0,9.0,9061.0,8576.5,88.0,9169.5,8199.5,10687.5,8796.0,43071.5,13995.0
-27.356667,27.286389,25-04-2013,9818.5,1000.0,392.0,9090.5,721.0,,8992.0,8764.0,95.0,10693.0,8347.0,13165.5,9206.5,,14023.5
-27.902778,24.615556,26-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.068333,31.55,26-04-2013,9805.0,2088.5,898.5,8847.5,1845.5,,7532.5,8550.5,,10060.0,7900.5,12223.0,8664.5,,14812.5
-28.96362,19.15486,27-04-2013,9763.5,112.5,640.0,10094.0,1280.0,,8373.0,9325.5,57.0,9073.0,8785.0,9482.0,10057.5,,9275.5
-26.45,28.085833,29-04-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-27.01011111,26.69808333,30-04-2013,9684.0,100.5,412.0,8700.0,761.0,,8945.0,8450.0,67.0,8644.0,7838.0,9848.5,8611.0,,11640.5
-27.169444,29.233889,30-04-2013,9809.5,1780.0,350.0,9986.0,634.0,,9104.0,8888.5,,13936.5,9132.0,17441.0,10655.5,,14808.5
-26.861111,28.884722,30-04-2013,9569.0,3057.5,368.0,9335.0,671.0,,9053.0,8610.5,,11679.5,8488.5,14438.5,9651.5,,14498.5
-27.00222,28.76528,30-04-2013,-9999.0,1380.0,401.0,9719.0,738.0,9.0,8955.0,8241.5,-9999.0,10536.0,8757.0,13130.5,10210.5,,12332.5
-26.648056,27.089444,30-04-2013,9809.5,406.0,422.0,9409.5,782.0,,8912.0,8964.0,74.0,11590.5,8336.5,14751.0,9497.0,,14528.5
-26.970278,27.211111,30-04-2013,9904.0,1658.5,424.0,8498.0,788.0,,8906.0,8410.0,128.0,7450.5,7831.5,7513.0,8225.5,,7702.5
-26.880278,26.965,30-04-2013,9770.5,605.0,427.0,9762.0,793.0,,8901.0,9330.5,118.0,14489.5,9008.5,17274.0,10367.0,,14327.5
-26.98472222,26.63227778,30-04-2013,9732.0,248.0,430.0,9516.5,799.0,,8898.0,8963.0,77.0,11987.5,8481.0,14242.0,9687.5,,14879.0
-25.45963889,28.26430556,30-04-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-29.161667,23.696389,01-05-2013,9876.0,59.5,446.0,10164.0,830.0,8.0,8852.0,8166.5,90.0,7697.5,9174.5,7736.0,9182.5,41955.0,8077.0
-25.81048333,27.90955222,01-05-2013,9600.0,215.0,487.0,9299.0,917.5,9.0,8670.0,8278.5,106.0,10936.0,8516.0,13771.0,9471.0,42781.5,13372.0
-28.75,30.442778,01-05-2013,9686.0,,814.0,15784.0,1645.0,,7649.0,7555.0,88.0,19928.0,12926.0,22156.0,17273.5,,22102.5
-29.161667,30.629722,01-05-2013,9804.5,1173.0,747.5,8864.5,1492.5,,7800.5,8163.5,71.0,10214.0,8010.5,12288.5,9047.0,,13276.0
-29.033333,23.983333,01-05-2013,9673.0,1988.5,444.0,9931.0,826.0,17.0,8855.0,8743.5,73.0,10932.0,8996.0,13044.5,10325.0,43739.0,14174.5
-29.744167,29.905833,02-05-2013,9748.0,2984.0,430.0,9512.5,803.5,,8935.0,8658.0,69.0,10244.0,8534.0,12534.0,9379.5,,14628.5
-32.94583,18.33667,02-05-2013,9618.5,1338.0,376.0,9093.0,692.0,9.5,9105.0,8650.5,66.0,9554.5,8595.0,12121.0,9291.0,43449.0,16317.0
-27.671111,27.236944,04-05-2013,9782.5,31.0,331.5,9509.0,593.0,9.0,9085.0,7999.0,96.5,11181.0,8739.5,13077.5,9789.5,41800.5,14188.0
-28.96362,19.15486,04-05-2013,-9999.0,-9999.0,-4799.0,,-4623.5,-9999.0,-538.5,-907.0,-9999.0,,,,,,
-26.45,28.085833,06-05-2013,9692.0,207.5,218.0,9600.0,366.0,,9423.0,8503.0,89.5,13625.5,8818.0,16105.5,10306.0,,13801.5
-33.818056,19.694722,06-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-34.065833,20.404167,07-05-2013,9822.0,223.0,920.0,8310.0,1910.0,9.0,7423.0,8074.0,82.0,8338.0,7816.0,9804.0,8133.0,42142.0,12703.0
-25.127778,27.628889,07-05-2013,9767.0,573.0,493.0,9446.5,932.0,14.0,8681.0,9004.0,42.0,13557.0,8672.5,15389.0,9937.0,44424.5,13847.0
-25.20639,27.558,07-05-2013,9619.0,605.5,499.0,9882.0,945.5,9.0,8661.0,8409.0,54.0,9707.0,8884.0,11642.0,10074.5,43047.0,13856.5
-24.69514,27.40906,07-05-2013,9581.0,540.0,453.0,9969.0,849.0,22.0,8803.0,8706.0,117.5,10035.5,9121.5,11785.5,10226.5,43934.5,13647.0
-23.658056,31.05,07-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.747778,31.745833,07-05-2013,9718.0,5273.0,1054.0,9054.0,2208.0,,7022.0,8651.5,53.0,10026.5,8075.5,12822.5,8706.0,,16930.5
-28.735556,29.820556,07-05-2013,9724.0,483.5,396.0,8980.0,732.0,9.0,8882.0,7590.0,76.0,9425.0,8161.0,11694.0,9068.0,40841.0,13085.0
-29.380556,30.2775,07-05-2013,9721.0,108.5,668.0,9090.5,1308.0,,8038.0,8120.0,94.0,10058.5,8079.5,12783.0,9044.5,,15659.0
-26.861111,28.884722,07-05-2013,9570.5,444.5,285.0,9606.0,501.5,9.0,9221.5,7925.0,,12485.0,8891.0,15269.0,10311.0,41980.0,13595.0
-26.98472222,26.63227778,07-05-2013,9703.0,228.5,342.0,9559.0,617.0,9.0,9064.0,8204.0,77.0,12241.0,8769.0,14795.5,9838.0,42507.0,14157.5
-27.398611,26.614722,07-05-2013,9797.0,43.0,331.0,8990.0,591.0,9.0,9096.0,7980.5,62.0,10110.0,8319.5,12218.0,8992.5,41677.5,14303.0
-27.671111,27.236944,07-05-2013,9713.5,27.0,237.0,9509.5,403.0,,9359.0,8113.0,96.5,10975.0,8604.0,13050.5,9566.0,,14474.5
-29.160278,26.573333,07-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.768056,20.720556,07-05-2013,9626.0,136.0,600.0,9953.0,1165.5,8.0,8287.0,7980.5,73.0,10012.0,9080.0,11534.5,9886.5,42259.5,13023.0
-34.02861,22.22222,07-05-2013,9782.0,662.5,787.0,9009.0,1602.0,27.0,7831.0,8446.0,105.5,10208.0,8457.0,13505.5,8976.5,43128.0,14948.0
-34.075556,20.145556,07-05-2013,9603.0,1371.5,920.0,10296.0,1911.0,9.0,7433.0,8930.0,59.0,13445.0,9269.0,16833.0,11109.5,45002.0,15123.0
-29.161667,23.696389,08-05-2013,9876.0,47.5,283.0,9708.0,497.0,21.0,9224.0,7627.0,90.0,7528.0,9113.0,7639.0,8723.0,40636.0,7926.0
-24.39619444,27.08983333,08-05-2013,9571.0,3762.0,417.0,9676.5,774.0,26.0,8913.0,8446.0,201.0,9693.0,9037.5,11368.0,9647.5,43280.0,12849.5
-28.404444,30.013056,08-05-2013,9861.0,2356.0,342.0,8970.0,618.5,8.0,9033.5,7757.5,23.0,10935.0,8257.5,13675.0,9510.0,41073.0,13224.0
-27.00222,28.76528,08-05-2013,-9999.0,1389.5,233.0,9667.5,398.0,,9368.0,8213.5,-9999.0,11134.5,8696.5,13443.5,10034.5,,11972.5
-27.02314,28.59389,08-05-2013,9756.0,192.0,234.0,9473.0,398.0,,9368.0,8125.5,,9316.5,8499.0,10424.0,9654.5,,10978.0
-26.648056,27.089444,08-05-2013,9800.0,319.5,373.0,9608.0,682.0,9.0,8969.0,8111.0,74.0,11643.0,8637.0,14789.5,9809.0,42070.5,14164.0
-26.970278,27.211111,08-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.880278,26.965,08-05-2013,9689.0,691.0,365.0,9757.0,664.0,9.0,8996.0,8427.5,100.0,13459.5,8747.0,16829.5,10345.0,42993.0,13381.0
-27.273889,28.49,08-05-2013,9845.0,197.5,230.0,9179.0,390.5,,9379.5,7911.5,24.5,8146.0,8219.5,8961.5,9241.0,,10892.0
-27.4275,28.525833,08-05-2013,-9999.0,1049.0,228.0,10890.0,387.0,,9383.5,8492.0,-9999.0,15068.0,9533.0,18289.0,12512.0,,17377.0
-28.69485,28.23487,08-05-2013,9842.0,2015.5,140.0,8675.0,216.0,,9627.0,7743.0,,10024.0,8014.5,11578.5,8801.5,,13538.0
-29.615556,27.065278,08-05-2013,9644.0,7022.5,139.0,9728.5,213.0,,9625.0,7885.0,71.0,9169.0,8632.5,10340.5,10084.0,,13204.5
-28.883333,27.89,08-05-2013,9602.0,209.5,137.0,9086.0,210.0,,9636.0,7821.0,,10817.0,8219.5,12214.0,9223.0,,13741.5
-30.77586667,29.03221667,08-05-2013,-9999.0,-9999.0,319.0,,572.5,-9999.0,9101.0,7534.5,-9999.0,,,,,,
-31.396,29.2651,08-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-34.039722,22.133333,08-05-2013,9840.0,556.0,460.0,9132.0,869.0,9.0,8769.0,7888.0,80.0,10632.0,8330.0,14234.0,9239.0,41340.0,16883.5
-28.058889,30.373611,08-05-2013,9657.0,1377.5,318.0,9012.0,569.0,9.0,9106.0,7776.0,96.0,10332.0,8235.0,13234.0,9220.0,41451.0,13132.0
-33.897778,20.012778,08-05-2013,9664.0,200.0,616.0,8407.0,1203.0,,8251.0,7882.0,42.0,8593.0,7671.0,9593.0,8172.0,,12629.0
-29.140556,31.391944,09-05-2013,9737.0,1000.5,827.0,9924.0,1678.0,,7773.0,8434.5,75.5,8654.5,8596.5,10220.0,9745.0,,13452.5
-27.671111,27.236944,09-05-2013,9776.5,26.5,353.0,9311.5,641.0,,9054.0,8228.5,96.5,10940.0,8505.5,12869.5,9740.5,,13500.0
-30.160091,27.40124,09-05-2013,9698.0,729.0,141.0,9819.0,218.0,,9617.0,7804.5,124.0,12051.5,8790.5,14618.5,10402.5,,13683.5
-30.336111,27.359444,09-05-2013,9904.0,2142.5,146.0,9576.5,228.0,,9600.0,7596.0,20.5,7425.5,8623.0,7464.0,10372.0,,8665.5
-34.005833,22.351111,09-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-30.830556,26.921389,10-05-2013,9720.0,3.0,222.0,10784.0,380.0,47.0,9407.0,6660.0,59.0,11221.0,10383.0,12374.0,10963.5,38250.5,12968.5
-28.116667,26.725278,10-05-2013,9806.5,669.0,352.0,9546.5,638.5,,9058.5,8361.5,39.0,11694.0,8393.5,14208.0,9784.0,,14711.0
-27.573056,24.746389,10-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-31.000833,26.353056,10-05-2013,9716.0,200.0,214.0,8735.0,361.0,,9420.0,7587.0,56.0,9453.0,7857.0,10562.0,8911.0,,11023.0
-30.679722,26.7125,10-05-2013,9904.0,96.0,259.0,9756.5,450.0,,9301.0,7579.0,99.0,7647.5,8599.0,7859.5,10475.5,,8871.5
-28.96362,19.15486,11-05-2013,-9999.0,-9999.0,-4799.0,,-4623.5,-9999.0,-538.5,-907.0,-9999.0,,,,,,
-25.99136,27.84208,13-05-2013,9676.0,123.5,524.0,9553.5,999.0,10.0,8550.0,8223.0,39.0,11424.0,8937.5,14036.0,9602.5,42698.0,14391.5
-29.7775,29.470833,13-05-2013,9839.5,2446.5,262.0,9391.0,459.5,,9310.0,8125.0,,11148.0,8484.5,13509.0,9870.5,,15367.0
-29.744167,29.905833,13-05-2013,9748.0,1476.0,345.0,9264.5,629.5,,9116.5,8175.0,69.0,10346.0,8384.5,12943.0,9459.5,,14118.5
-26.45,28.085833,13-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-31.554722,29.245556,13-05-2013,9840.0,592.5,500.5,9298.5,961.5,,8729.5,8656.5,93.0,10090.5,8006.5,13187.0,8875.5,,18616.5
-27.01011111,26.69808333,14-05-2013,9684.0,151.5,338.0,8546.5,610.0,,9107.0,8145.5,67.0,8796.0,7888.0,9785.0,8435.0,,11561.0
-24.679167,30.8025,14-05-2013,9722.0,,598.0,14515.0,1165.0,,8384.0,7564.5,,21098.5,11109.5,23452.5,16642.5,,23733.5
-30.830556,26.921389,14-05-2013,9720.0,3.0,222.0,10784.0,380.0,47.0,9407.0,6660.0,59.0,11221.0,10383.0,12374.0,10963.5,38250.5,12968.5
-25.73411,27.21422,14-05-2013,9685.0,581.0,578.0,9777.5,1107.0,33.5,8316.0,8111.0,38.0,11581.0,9277.5,14123.5,10421.0,42533.5,13161.5
-23.281,30.54305556,14-05-2013,9566.0,752.0,918.0,9464.5,1891.0,,7490.0,8854.5,46.0,10956.5,8235.5,12627.0,9641.0,,13231.5
-30.733889,29.828333,14-05-2013,9725.0,4234.0,526.5,9260.0,1009.0,9.0,8490.5,7832.0,50.0,10874.0,8311.0,13625.0,9570.0,41651.0,13739.0
-29.987778,29.851667,14-05-2013,9835.0,6778.0,327.0,8732.5,593.0,,9156.0,8026.5,76.0,9755.5,7947.0,11919.5,8573.5,,15464.5
-27.169444,29.233889,14-05-2013,9803.0,2008.5,286.0,9901.5,507.0,,9245.0,8063.5,,13505.5,8983.0,17047.0,10780.0,,14612.5
-26.861111,28.884722,14-05-2013,9569.0,3057.5,312.0,9903.0,559.0,,9174.0,8229.5,,12874.0,8932.0,16131.0,10885.0,,15603.0
-27.00222,28.76528,14-05-2013,-9999.0,320.5,280.0,9869.0,491.0,9.0,9256.0,7553.0,-9999.0,10717.5,8950.0,13430.5,10341.0,,11939.0
-26.648056,27.089444,14-05-2013,9756.0,,599.0,11789.0,1154.0,194.0,8252.0,6846.0,74.0,12820.5,11203.0,16212.0,12366.5,38741.5,15645.0
-26.970278,27.211111,14-05-2013,9904.0,999.0,350.0,8239.5,635.0,,9070.5,7944.5,128.0,7517.5,7612.0,7618.5,8010.5,,7914.5
-26.880278,26.965,14-05-2013,9762.0,790.5,348.0,9948.0,631.0,,9078.0,8938.0,118.0,14544.0,9130.0,17646.5,10753.0,,14467.0
-26.98472222,26.63227778,14-05-2013,9732.0,266.5,336.0,9691.0,606.0,,9114.0,8706.0,77.0,12530.5,8627.5,15254.0,10213.0,,14615.5
-31.000833,26.353056,14-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-31.104278,29.399722,14-05-2013,9749.0,,449.0,11119.5,848.5,,8865.5,5002.5,26.0,13695.5,7767.5,15554.0,10949.5,,19575.5
-25.45963889,28.26430556,14-05-2013,9636.0,1042.0,656.0,9703.5,1285.0,9.0,8172.0,8427.5,176.0,11178.5,8957.0,13757.0,9757.0,43485.0,15414.5
-28.338333,31.373611,14-05-2013,9880.0,166.0,660.0,10086.5,1291.0,,8227.0,8257.0,,7872.5,8819.0,8176.0,10657.5,,9836.0
-28.068333,31.55,14-05-2013,9744.0,1992.0,664.5,9328.0,1324.5,22.5,8349.0,8632.0,,11027.5,8690.5,13551.5,9563.5,43201.5,14161.5
-29.161667,23.696389,15-05-2013,9876.0,58.0,717.0,10419.5,1428.0,40.0,7957.0,7739.0,90.0,7617.0,9557.0,7790.0,9428.5,41107.0,8353.0
-25.81048333,27.90955222,15-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-24.183889,30.823889,15-05-2013,9663.0,484.0,977.5,8959.5,2038.5,,7326.5,8517.5,48.5,9118.5,7856.0,10632.5,8734.5,,14180.5
-22.91028,29.61111,15-05-2013,-9999.0,2133.5,522.0,9302.0,995.0,,8633.0,8817.5,-9999.0,10644.0,8101.0,12272.5,9578.0,,13747.0
-22.769722,30.886944,15-05-2013,9616.0,454.0,947.0,9404.0,1961.0,,7403.0,9018.0,,11583.0,8350.0,13776.0,9521.0,,16571.0
-29.744167,29.905833,15-05-2013,9748.0,6071.5,345.0,9163.5,629.5,,9116.5,8174.5,69.0,10338.5,8131.0,12934.0,9366.5,,14130.0
-30.398056,30.601944,15-05-2013,-9999.0,766.5,946.0,8800.0,1951.0,,7393.0,8535.5,-9999.0,8987.5,7740.5,11221.0,8393.0,,16976.0
-30.27402,30.69602,15-05-2013,-9999.0,1162.0,985.0,9147.5,2048.0,,7276.0,8578.0,-9999.0,10045.5,8014.5,12555.0,9059.5,,15407.0
-29.033333,23.983333,15-05-2013,9673.0,737.0,695.0,10096.0,1380.0,10.0,8016.0,7980.5,73.0,11436.0,9375.5,13626.0,10728.0,42188.5,14312.5
-30.160091,27.40124,15-05-2013,9714.0,725.0,219.0,9967.0,372.0,8.0,9419.0,7739.0,124.0,11651.5,8958.0,13538.0,10751.5,41150.0,13233.0
-30.336111,27.359444,15-05-2013,9876.0,2145.0,220.0,9862.0,375.0,9.0,9415.0,7404.0,20.5,7935.0,8903.5,8171.5,10514.0,40039.5,9213.0
-30.568333,29.422778,15-05-2013,9777.0,407.0,293.5,9116.5,523.0,,9232.0,8124.0,45.0,11534.0,8360.5,13792.5,9682.0,,14572.0
-30.86013889,29.07125,15-05-2013,9822.0,774.5,369.0,10430.0,677.0,,9057.0,8383.5,31.5,10563.5,9222.0,12034.0,10831.5,,12508.0
-30.570833,29.150556,15-05-2013,9695.0,1963.5,281.0,9906.5,497.0,,9261.0,7973.0,51.5,11241.5,8601.5,13514.5,10312.5,,13849.0
-34.092222,21.295278,15-05-2013,9794.0,320.5,431.0,9619.0,810.0,9.0,8858.0,8185.0,99.0,13681.0,8744.5,17328.5,10102.0,42179.0,15805.5
-23.23572222,27.717,16-05-2013,9663.0,,888.0,11354.5,1823.0,,7574.0,8513.0,131.0,15125.5,9302.5,16957.0,12141.0,,16169.0
-22.548889,28.898056,16-05-2013,9237.0,460.0,584.0,9005.0,1127.0,,8462.5,8772.5,,10138.0,8006.5,12276.0,8943.0,,15033.0
-28.44555556,32.325,08-08-2013,9787.5,363.5,410.0,9841.5,759.0,10.0,8930.0,8372.0,,12194.0,8776.0,14108.0,10229.0,42652.0,14625.0
-30.13573889,30.67422222,16-05-2013,-9999.0,87.0,953.0,9479.0,1973.0,,7374.0,8304.5,-9999.0,8747.0,8524.5,9976.5,8906.5,,11195.0
-29.160278,26.573333,16-05-2013,9675.0,1114.5,314.0,9464.0,561.0,,9157.0,8278.0,88.0,11588.0,8437.0,13767.0,9937.0,,13780.0
-31.031389,28.883333,16-05-2013,9688.5,997.5,383.0,10380.5,707.0,,9016.0,8390.5,40.0,9220.5,9008.5,10370.5,10207.0,,10901.0
-22.225556,29.990556,17-05-2013,9904.0,544.0,626.0,9278.5,1223.0,,8380.0,8840.5,,7614.0,8173.5,7761.5,9018.5,,8055.5
-22.43772222,31.07805556,17-05-2013,9605.0,451.0,1016.5,9562.0,2123.5,,7224.5,8989.0,16.0,10114.5,8656.5,11610.0,9565.5,,13491.0
-26.98472222,26.63227778,17-05-2013,9732.0,266.5,336.0,9691.0,606.0,,9114.0,8706.0,77.0,12530.5,8627.5,15254.0,10213.0,,14615.5
-29.803611,30.516111,17-05-2013,9811.5,541.0,693.0,9167.0,1362.0,,8123.0,8330.0,112.0,10586.0,8221.0,12964.5,9114.0,,15011.5
-33.38056,19.30167,20-05-2013,9590.0,71.5,319.0,9719.0,572.0,9.0,9243.0,8223.0,27.0,11878.5,9013.5,14546.0,10098.5,42335.5,14311.5
-32.502778,19.535833,20-05-2013,9520.0,2615.0,409.0,11527.5,764.0,8.0,9014.0,8706.0,54.0,15160.5,9824.5,17173.5,13204.0,43847.0,15984.0
-27.01011111,26.69808333,21-05-2013,9684.0,122.0,531.0,8625.5,1006.0,,8400.0,8013.0,67.0,8987.5,7701.5,9975.5,8568.0,,11208.0
-31.860278,18.6875,21-05-2013,9644.0,2339.5,343.0,9943.0,619.0,,9040.0,7621.5,77.0,10190.5,8465.5,12353.5,10188.5,,13496.0
-24.69514,27.40906,21-05-2013,9581.0,742.5,810.0,9953.0,1632.0,20.0,7664.0,8353.0,62.0,9249.0,9053.0,11211.0,9676.0,43241.0,15050.5
-25.398889,31.610556,21-05-2013,9783.5,2143.0,732.0,9844.0,1456.0,,8075.0,8846.5,35.0,12327.0,8711.0,14555.0,9989.0,,14357.5
-26.648056,27.089444,21-05-2013,9756.0,,599.0,11789.0,1154.0,194.0,8252.0,6846.0,74.0,12820.5,11203.0,16212.0,12366.5,38741.5,15645.0
-26.970278,27.211111,21-05-2013,9904.0,2646.0,519.0,8449.0,980.5,,8459.0,7877.5,128.0,7560.5,7766.5,7666.0,8333.5,,8024.0
-26.880278,26.965,21-05-2013,9755.5,1576.5,520.0,10060.5,983.0,,8455.0,8672.0,118.0,14692.5,9148.0,17613.5,10911.5,,14159.0
-26.98472222,26.63227778,21-05-2013,9732.0,270.5,522.0,9885.0,987.0,,8449.0,8542.5,77.0,12821.0,8797.5,15465.0,10617.5,,14285.5
-34.250556,20.9925,21-05-2013,9775.0,622.5,429.0,8400.0,806.0,9.0,8865.0,7516.0,22.0,8773.0,8067.0,10098.0,8403.0,40418.0,10800.0
-32.595833,19.009444,21-05-2013,9701.0,137.0,356.0,8124.0,647.0,,8983.5,7427.5,56.0,8313.5,7636.5,8603.0,8327.5,,9028.5
-29.161667,23.696389,22-05-2013,9904.0,127.0,765.0,10415.0,1502.0,,7820.0,8031.0,90.0,7678.5,8858.0,7828.0,9321.0,,8177.5
-26.880278,26.965,13-05-2014,9699.5,1639.0,264.0,10094.0,459.0,,9318.0,9181.0,118.0,13973.0,8973.0,17064.0,11135.5,,15180.5
-29.641944,30.6875,22-05-2013,-9999.0,465.5,819.5,8491.0,1659.5,,7781.5,8014.0,-9999.0,8886.0,7797.5,10482.5,8178.5,,12844.0
-25.20639,27.558,22-05-2013,9619.0,606.5,747.5,9894.0,1487.0,22.0,7863.5,8166.5,54.0,10451.0,9161.5,12206.5,10072.5,42892.5,13750.5
-25.681111,31.783333,22-05-2013,9754.5,38.0,757.0,9845.5,1513.0,,8016.0,8602.5,,10411.0,8424.0,11741.5,9802.0,,12970.5
-25.513889,31.224444,22-05-2013,9802.0,27.0,658.0,8481.0,1289.0,,8256.5,8057.5,54.0,9051.5,7861.5,10587.0,8335.0,,12760.5
-26.861111,28.884722,22-05-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.73806,27.59194,22-05-2013,9904.0,38.0,457.0,9235.0,856.0,,8724.5,7942.5,33.0,7896.5,8435.0,8281.0,9367.5,,9925.0
-26.45,28.085833,22-05-2013,9686.5,182.5,441.0,9706.5,822.0,,8761.0,8678.5,89.5,13634.0,8841.5,16205.0,10498.0,,13640.5
-33.13083,18.86278,22-05-2013,9793.5,1070.5,349.0,9928.0,630.0,,9004.0,7524.5,85.0,8368.5,8582.5,9257.5,10083.5,,11064.5
-33.7075,18.97444444,22-05-2013,9632.0,47.5,361.0,8854.0,656.0,,8954.0,7485.5,95.0,8708.0,7997.5,9747.5,8770.0,,13200.5
-26.905,32.324722,23-05-2013,9851.0,301.5,682.0,8781.5,1378.0,,8242.0,8628.0,,9000.0,7814.5,11564.0,8148.5,,18237.0
-27.602222,29.942778,23-05-2013,9635.0,1348.0,472.0,9649.0,883.5,9.0,8698.5,8222.5,36.0,11527.0,8919.0,14460.0,9938.0,42666.0,13759.0
-27.169444,29.233889,23-05-2013,9800.0,2009.5,383.0,10346.0,699.0,9.0,8935.0,7925.0,,14060.0,9610.0,18002.0,11328.0,41620.5,14080.5
-27.00222,28.76528,23-05-2013,-9999.0,1386.5,426.0,10089.0,789.0,,8804.0,8100.0,-9999.0,11361.0,9014.5,14103.0,10580.0,,12275.5
-27.273889,28.49,23-05-2013,9835.0,53.5,425.0,9168.5,787.5,,8805.0,7833.5,24.5,8276.5,8258.0,9092.0,9129.5,,10614.0
-33.31388889,19.07472222,23-05-2013,9690.0,200.5,359.0,8419.5,651.0,,8968.0,7463.5,55.0,8756.0,7731.0,9991.0,8441.5,,12239.0
-28.141944,26.417778,24-05-2013,9712.0,1291.5,590.0,9808.0,1134.0,9.0,8297.0,8148.0,48.5,11878.0,9242.0,14812.5,10422.0,42729.0,14711.0
-28.1175,26.719444,24-05-2013,9699.0,682.0,580.0,10010.5,1112.0,9.0,8327.0,8074.0,54.0,11653.5,9222.0,14064.0,10454.0,42443.0,12790.0
-28.116667,26.725278,24-05-2013,9708.0,687.0,578.5,10175.5,1110.0,9.0,8330.0,8185.0,39.0,11855.0,9223.0,14516.5,10700.0,42736.0,14465.0
-28.96362,19.15486,25-05-2013,9754.5,109.5,639.0,10068.0,1276.0,,8354.0,8805.0,57.0,9024.5,8555.0,9223.5,9995.0,,9479.5
