Unnamed: 0,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity,NVDI,SAVI,BSI,NDBI,TCWI
1298,-27.937778,31.209444,21-10-2011,49.519,250.3,10.0,-9999.0,10411.0,9827.5,951.5,-9999.0,-9999.0,,8799.5,1966.5,7507.5,2891.5,10273.0,14114.5,,14152.5,11262.0,,5440.0,,297.5,0.15100609569631607,0.22650452580934521,0.012812979971343456,0.001344323769766866,-3468.14045
1299,-28.760833,17.730278,22-10-2011,179.96,657.0,10.0,215.0,8810.0,8619.0,574.0,9880.0,,43672.0,8706.0,1100.0,8406.5,613.5,9088.0,8133.0,43672.0,7832.0,7730.0,40.0,5504.0,,-9999.0,-0.03995750457416042,-0.05993448815179862,-0.0032940049110618676,-0.018853742561854056,-339.51200000000017
1300,-24.058889,31.237222,24-10-2011,184.45,580.0,12.0,237.0,10810.5,9311.0,1305.0,9620.0,49.0,46763.0,9580.5,2869.0,6507.5,697.0,10231.5,14886.5,46763.0,15504.0,13070.0,8.0,5440.0,,69.0,0.15861773747908317,0.2379219768459967,0.04191083306936966,0.02031884964051266,-4946.32505
1301,-29.7775,29.470833,24-10-2011,25.475,76.2,10.0,150.0,9689.0,8546.5,401.0,9849.0,,46754.0,10176.0,736.5,9012.0,5527.0,9443.5,14750.0,46754.0,14758.0,11903.0,4.0,5440.0,,9.0,0.20708703302099105,0.31062419443932976,0.024097521128530586,0.00027111291853056796,-4569.0439
1302,-29.987778,29.851667,24-10-2011,41.269,102.4,10.0,199.0,8963.5,8393.0,541.0,9844.0,76.0,45634.0,9636.0,1039.0,8660.0,1315.5,9141.5,17100.0,45634.0,13661.5,10951.5,,5440.0,,10.0,0.31217986839833484,0.4682608195211786,-0.05960347479113845,-0.11177933455780766,-2875.191099999999
1303,-29.744167,29.905833,24-10-2011,35.559,81.7,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1304,-27.169444,29.233889,24-10-2011,131.811,334.4,10.0,152.0,11451.0,9700.0,367.0,9823.0,,47641.0,10566.5,664.0,9104.0,4774.0,10916.0,16854.5,47641.0,19818.0,15888.0,8.0,5440.0,,8.0,0.19089929518998075,0.2863438846887586,0.0815325948792446,0.0808098711568614,-8226.72155
1305,-26.73806,27.59194,24-10-2011,153.649,716.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1306,-26.45,28.085833,24-10-2011,146.933,682.0,67.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1307,-34.065833,20.404167,25-10-2011,96.413,1272.0,10.0,287.0,8203.0,7958.0,412.0,9823.0,82.0,42368.0,8334.0,769.0,9015.0,189.0,8357.0,12233.0,42368.0,9564.0,8425.0,1.0,5440.0,,9.0,0.19720101781170485,0.29579428962885035,-0.06386005585120397,-0.12244804330871221,-935.5384000000013
1308,-25.127778,27.628889,25-10-2011,227.75,694.0,163.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1309,-25.20639,27.558,25-10-2011,182.325,754.0,16.0,-9999.0,,,808.0,-9999.0,-9999.0,,9357.5,1607.5,7897.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1310,-24.69514,27.40906,25-10-2011,209.247,829.0,85.0,215.5,10103.0,8966.0,857.0,9581.0,117.5,46329.0,9525.0,1722.0,7775.0,1189.5,9934.5,14325.0,46329.0,12063.0,10486.5,,5440.0,,9.0,0.1728344522678893,0.2592463720654154,-0.024748663572167102,-0.08572078217371533,-1853.8505999999998
1311,-25.73411,27.21422,25-10-2011,9.923,31.75,10.0,210.5,11706.5,9365.0,633.0,9678.5,26.0,46814.5,9859.5,1223.0,8335.0,319.5,10491.0,14612.0,46814.5,17072.0,14432.0,,5440.0,,9.0,0.11039762904420845,0.16559329761769065,0.09101420704950194,0.07764171190506249,-6423.213050000002
1312,-22.769722,30.886944,25-10-2011,57.114,147.6,10.0,156.0,10628.0,8933.0,941.0,9654.0,,49507.0,10939.0,1937.0,7728.0,4966.0,9950.0,14880.0,49507.0,16896.0,13816.0,8.0,5440.0,,9.0,0.1666928022581151,0.25003430229139306,0.07228704443189123,0.0634441087613293,-6451.8979
1313,-28.747778,31.745833,25-10-2011,87.64,361.0,79.0,216.0,9936.0,8884.0,778.0,9722.0,53.0,45411.0,9302.0,1554.0,7976.0,822.0,9800.5,17146.0,45411.0,15643.5,12264.5,,5440.0,,111.0,0.26622849124879994,0.3993353641650512,-0.008729013069299256,-0.04582259564799707,-4345.22245
1314,-30.733889,29.828333,25-10-2011,41.019,108.6,10.0,-9999.0,,,768.5,-9999.0,-9999.0,,9525.0,1561.0,7955.5,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1315,-31.104278,29.399722,25-10-2011,78.791,193.9,10.0,209.0,9188.5,8540.5,929.5,9755.0,26.0,45666.5,9339.0,1939.5,7500.5,1032.5,9106.0,13236.5,45666.5,11502.5,9747.5,,5440.0,,21.0,0.18051282051282053,0.2707631936857595,-0.025572195535461997,-0.07009175795302963,-2016.8710499999997
1316,-30.77586667,29.03221667,25-10-2011,146.623,250.4,10.0,156.0,11119.0,9416.5,554.0,9662.0,44.0,47086.0,10027.5,1066.0,8610.0,3660.5,10483.5,15390.0,47086.0,16883.0,13886.0,,5440.0,,9.0,0.16111509298728732,0.2416680812538901,0.060511091964361795,0.04626158088804883,-5961.290100000001
1317,-31.396,29.2651,25-10-2011,84.171,180.5,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1318,-31.554722,29.245556,25-10-2011,80.482,239.0,10.0,156.0,9124.5,8532.5,587.0,9805.5,29.0,45366.5,9469.0,1136.0,8485.5,2261.5,9486.5,15748.0,45366.5,13168.0,10412.5,,5440.0,,75.0,0.266298120414112,0.3994391508865035,-0.042685676250187876,-0.08922395905381104,-2596.860200000001
1319,-34.092222,21.295278,25-10-2011,45.979,599.0,10.0,222.0,9608.5,8713.5,402.0,9829.5,99.0,42197.0,8260.0,749.0,8997.0,333.0,9785.0,18972.0,42197.0,14929.5,11626.0,,5440.0,,54.0,0.3276184811322405,0.4914191245932613,-0.06026980190910222,-0.11924251139330118,-3060.197250000001
1320,-27.495556,26.074722,25-10-2011,287.495,802.0,13.0,164.0,12683.5,9909.5,555.0,9688.0,81.0,47734.0,10306.0,1052.0,8583.0,3134.5,11345.5,15946.0,47734.0,19422.0,15350.0,,5440.0,,8.0,0.11395588466441957,0.17093084177436255,0.10783112782733217,0.09828093191585614,-7488.11455
1321,-30.398056,30.601944,26-10-2011,57.563,254.7,10.0,-9999.0,9081.0,8486.5,614.0,-9999.0,-9999.0,,8669.0,1202.0,8431.0,734.5,9211.5,16155.0,,12142.5,9657.5,,5440.0,,139.5,0.28031383737517834,0.42046242545519386,-0.07452305679712198,-0.14179697853167242,-1459.6316000000006
1322,-30.27402,30.69602,26-10-2011,141.663,629.0,10.0,-9999.0,9481.0,8681.0,754.0,-9999.0,-9999.0,,8744.0,1522.0,8040.0,475.5,9459.0,14522.0,,12822.5,10614.0,,5440.0,,203.0,0.21001541473982419,0.31501656008498763,-0.019766406996802655,-0.062151438131982664,-2726.4783500000012
1323,-30.568333,29.422778,26-10-2011,70.255,197.9,25.0,171.0,9298.0,8470.0,462.0,9753.0,45.0,46967.0,10120.5,867.0,8831.0,1986.5,9167.0,14648.0,46967.0,13782.5,11592.5,,5440.0,,9.0,0.22341936022717782,0.33512204288726954,-0.0008117146660605864,-0.030442658412620248,-3962.452900000001
1324,-30.86013889,29.07125,26-10-2011,95.182,214.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1325,-30.570833,29.150556,26-10-2011,67.913,173.5,10.0,204.5,10923.5,9124.5,432.0,9674.0,51.5,46689.5,10009.0,802.0,8912.0,1156.0,10260.5,13825.5,46689.5,15008.0,13088.0,4.0,5440.0,,9.0,0.11725726291971393,0.17588234105739511,0.060994445751460166,0.041011323633967436,-4948.371300000001
1326,-33.897778,20.012778,26-10-2011,61.059,942.0,10.0,247.0,8740.0,8387.0,474.0,9687.0,42.0,43685.0,8558.0,875.0,8632.0,237.0,8820.0,12512.0,43685.0,10213.0,8691.0,,5440.0,,9.0,0.1774891774891775,0.26622750264674744,-0.04883067349192011,-0.10116611661166117,-1091.1769000000008
1327,-25.447222,30.711667,26-10-2011,59.307,128.0,55.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1328,-30.13573889,30.67422222,27-10-2011,43.888,149.2,10.0,-9999.0,9401.5,8875.5,768.0,-9999.0,-9999.0,,8520.0,1551.0,8013.0,867.0,9605.0,11956.0,,10254.5,8757.5,,5440.0,,205.0,0.11960669554020836,0.17940584324374942,-0.029033652361840075,-0.07660791067287995,-894.5957000000012
1329,-31.031389,28.883333,27-10-2011,65.001,135.6,10.0,152.5,10251.0,9216.0,627.0,9712.0,40.0,45516.0,9394.5,1234.0,8370.5,3772.5,10249.0,11171.5,45516.0,11557.5,10046.5,,5440.0,,8.0,0.04296884117166531,0.0644517574569388,0.03367617783676178,0.01698270931409213,-2219.4734500000004
1330,-34.405833,19.600556,27-10-2011,40.357,1245.0,10.0,338.0,8971.5,8456.0,391.0,9626.0,89.0,43044.0,8464.5,722.0,9074.0,109.0,9145.5,18317.0,43044.0,13913.5,10727.5,,5440.0,,37.0,0.3424702713597303,0.5136959947231485,-0.07829554150388658,-0.13662524627294023,-2524.8511000000017
1331,-27.398611,26.614722,28-10-2011,313.853,948.5,10.0,272.0,10354.5,9267.0,559.0,9795.5,62.0,46214.0,9766.5,1059.0,8565.0,197.5,10134.0,15331.5,46214.0,14196.5,12067.0,8.0,5440.0,,8.0,0.19376313945339874,0.29063905164191306,-0.0009664391295944008,-0.03843809265781631,-3582.488049999999
1332,-27.902778,24.615556,28-10-2011,194.421,927.0,10.0,200.0,11406.0,9777.0,496.0,9716.0,78.0,47028.0,10027.5,919.0,8699.0,1352.0,10720.0,16088.0,47028.0,16747.5,14049.5,,5440.0,,239.0,0.1702917000072743,0.25543290476277075,0.04236511565482196,0.020084969012197165,-5506.230700000002
1333,-29.803611,30.516111,28-10-2011,91.256,289.5,10.0,227.0,9781.5,8999.5,500.0,9801.0,112.0,43668.0,8799.5,951.5,8738.0,812.0,9879.5,16235.0,43668.0,13432.0,10823.0,,5440.0,,226.0,0.24805411950108586,0.37207402851981397,-0.04171482826948481,-0.094482084470961,-2442.1793500000003
1334,-25.99136,27.84208,31-10-2011,121.954,377.0,93.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1335,-26.861111,28.884722,31-10-2011,174.167,591.0,155.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1336,-26.45,28.085833,31-10-2011,124.027,674.0,67.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1337,-32.502778,19.535833,31-10-2011,5.0,68.4,10.0,172.0,13938.0,10226.5,459.0,9520.0,54.0,47321.0,10120.5,862.5,8879.5,2059.5,12208.0,16856.0,47321.0,19356.0,17098.0,8.0,5440.0,,8.0,0.09475871923101903,0.14213577099806785,0.10287943156691759,0.06903788799293052,-7298.09625
1338,-31.860278,18.6875,01-11-2011,25.108,266.3,10.0,257.5,10829.0,9310.5,641.0,9643.0,77.0,46483.5,9766.5,1263.0,8386.0,225.0,10450.0,14442.5,46483.5,13542.5,11341.5,,5440.0,,36.0,0.14298715944839047,0.21447649572649574,0.012852081580068364,-0.03216008576022869,-2864.4650999999994
1339,-28.735556,29.820556,01-11-2011,56.714,110.6,10.0,206.5,8967.0,8428.0,511.0,9704.0,76.0,44481.5,9134.0,974.0,8783.5,1159.5,9292.5,16722.0,44481.5,12352.5,9464.0,5.0,5440.0,,9.0,0.3018801821791428,0.4528114599349929,-0.0824304113450758,-0.15028633338492495,-1357.9793000000009
1340,-27.00222,28.76528,01-11-2011,180.062,469.0,17.0,-9999.0,11051.0,9642.0,944.0,-9999.0,-9999.0,,9525.0,1922.5,7476.0,177.0,10620.0,14286.0,,15246.0,12579.5,8.0,5440.0,,18.0,0.12767888858191578,0.19151455352738037,0.047167745146839225,0.03250711093051605,-4538.05655
1341,-26.880278,26.965,01-11-2011,272.133,870.0,185.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1342,-27.38972222,26.46388889,01-11-2011,183.465,816.0,102.0,202.5,11924.0,9840.5,439.5,9600.0,98.0,45795.0,9487.5,812.5,8883.0,1415.0,10998.0,13081.5,45795.0,15287.5,13809.0,5.0,5440.0,,8.0,0.046289816240427106,0.06943333599936016,0.0855615506597385,0.07776093623321231,-5147.315650000002
1343,-29.160278,26.573333,01-11-2011,277.235,743.0,10.0,-4897.5,5067.5,4481.5,-4784.5,-161.0,-4955.5,23197.0,-107.0,-4604.0,-558.0,-4348.0,5006.0,7744.5,23197.0,6774.5,5507.5,4.0,2720.5,,-4995.5,0.20894473930689977,0.3134048780487805,-0.015954794748213395,-0.06680900888490943,-1365.2310499999999
1344,-30.679722,26.7125,01-11-2011,124.947,255.4,10.0,331.0,9911.0,9167.5,327.0,9687.0,99.0,43991.5,8836.5,577.0,9094.0,118.5,9844.0,11349.0,43991.5,9923.5,9012.0,8.0,5440.0,,8.0,0.06763875823142051,0.10145575127584018,-0.016901687690515723,-0.06701139969444118,-723.3097000000007
1345,-25.45963889,28.26430556,01-11-2011,178.797,623.0,82.0,266.0,10760.5,9510.0,1332.0,9636.0,176.0,48218.0,9766.5,2890.0,6252.0,833.5,10304.5,15208.5,48218.0,15489.0,12683.0,,5440.0,,35.5,0.17128114290115137,0.25691676774677985,0.030038455501491132,0.009137551917908625,-4621.45405
1346,-28.338333,31.373611,01-11-2011,119.478,292.4,10.0,-9999.0,11499.5,10007.0,1007.0,-9999.0,-9999.0,,8836.5,2112.0,7333.0,235.5,10847.0,12829.5,,13727.0,12435.0,,5440.0,,237.0,0.05466726951374903,0.08199921905505661,0.04972640076566173,0.03379586918456875,-3640.1551
1347,-25.81048333,27.90955222,02-11-2011,151.663,557.0,10.0,286.0,9941.0,8883.0,732.0,9600.0,106.0,46964.0,9803.5,1441.0,8078.0,181.5,9579.5,12491.0,46964.0,14645.5,12815.0,,5440.0,,9.0,0.11367689015691869,0.17051153460381144,0.06989697675177599,0.0793949109133455,-5513.9902
1348,-29.641944,30.6875,02-11-2011,64.971,337.6,10.0,-9999.0,9164.0,8840.5,784.0,-9999.0,-9999.0,,8520.0,1589.0,7992.5,753.0,9524.5,14985.5,,12416.5,9765.0,,5440.0,,290.0,0.24106089152984533,0.361583850931677,-0.04945327210861881,-0.09375228085541201,-1959.6021000000028
1349,-28.69485,28.23487,02-11-2011,217.597,470.0,10.0,207.0,9279.0,8496.0,390.0,9840.0,,44108.0,8855.0,708.0,8886.0,1002.5,9230.0,15213.5,44108.0,12740.0,10637.0,,5440.0,,9.0,0.24229866285597632,0.36344057485812276,-0.03696819270258154,-0.08848623607061727,-2582.1065499999995
1350,-29.615556,27.065278,02-11-2011,201.996,489.0,25.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1351,-29.161667,23.696389,03-11-2011,98.351,224.5,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1352,-28.44555556,32.325,03-11-2011,141.855,894.0,10.0,350.0,10988.0,9062.0,918.0,9803.5,,45486.5,9264.5,1891.0,7498.0,81.0,10317.5,16484.0,45486.5,15735.5,12963.5,,5440.0,,87.0,0.20005824111822948,0.30008190008190005,0.022527477783410976,-0.023231272986855785,-4480.6448500000015
1353,-27.602222,29.942778,03-11-2011,81.384,223.9,10.0,187.0,10273.5,9079.0,683.0,9635.0,36.0,48554.5,10604.0,1327.5,8324.5,1566.0,9909.0,14128.0,48554.5,14964.5,12803.0,4.0,5440.0,,10.0,0.15796160072126714,0.23693754610277848,0.04192383114872536,0.028753115064019938,-4974.040100000001
1354,-30.160091,27.40124,03-11-2011,127.886,267.2,10.0,177.0,11445.0,9533.0,279.0,9714.5,124.0,45937.5,9636.5,482.0,9226.0,3854.5,10517.0,15304.5,45937.5,15382.5,13385.0,8.0,5440.0,,9.0,0.1442830707116021,0.21642056074766353,0.03851737152811381,0.0025417929416365237,-4562.8697
1355,-30.336111,27.359444,03-11-2011,120.356,243.9,10.0,160.5,9610.5,8825.0,288.0,9749.0,20.5,42637.0,8297.0,500.0,9203.0,2132.0,9495.0,9863.0,42637.0,9590.0,8839.0,5.0,5504.0,,8.0,0.012966338870773102,0.019449008934990242,0.013526531797247186,-0.014033825116948543,-1132.6308500000005
1356,-28.883333,27.89,03-11-2011,172.934,381.0,10.0,257.0,9747.5,8798.0,313.5,9605.0,,44748.5,9004.0,552.0,9122.0,223.5,9609.0,15113.5,44748.5,13464.5,11092.0,4.0,5440.0,,9.0,0.21584007079361248,0.3237535949158337,-0.014843973813490084,-0.05770172860242144,-3065.0202499999996
1357,-29.1825,23.575556,03-11-2011,96.302,231.3,10.0,182.0,10388.0,9263.0,257.5,9698.0,84.0,44052.5,8855.0,435.0,9328.5,1810.5,10443.5,12836.0,44052.5,11595.0,9839.5,2.0,5440.0,,8.0,0.10540819841543231,0.15810889362526642,-0.002631459552651876,-0.050796119684008025,-1494.2421000000013
1358,-32.595833,19.009444,03-11-2011,5.0,68.9,10.0,212.0,10156.0,8957.5,611.5,9705.0,56.0,45903.0,9599.0,1197.5,8466.5,948.5,9808.0,14515.0,45903.0,13363.0,10919.0,8.0,5440.0,,9.0,0.17668517692837746,0.2650223942605841,0.0009895406616090144,-0.041322906951718204,-2920.347249999998
1359,-28.7115,24.07288889,04-11-2011,183.359,865.0,10.0,210.0,11736.0,10007.0,295.0,9647.0,72.0,46003.0,9655.0,512.0,9232.0,1096.5,11323.0,13720.0,46003.0,13060.0,11841.0,8.0,5440.0,,8.0,0.07793840351979887,0.116905309056626,0.022030789522494487,-0.024645257654966394,-2419.6955
1360,-30.830556,26.921389,04-11-2011,179.71,368.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1361,-27.573056,24.746389,04-11-2011,223.182,913.0,45.0,210.0,11159.0,9244.0,345.0,9673.0,68.0,46704.0,9952.5,613.0,9098.0,1076.5,10381.0,15159.0,46704.0,16283.5,13938.0,,5440.0,,8.0,0.15198723307242193,0.2279765184186029,0.05862611026993664,0.035763695634889084,-5670.190450000001
1362,-30.679722,26.7125,04-11-2011,130.861,280.3,36.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1363,-28.69485,28.23487,04-11-2011,176.302,381.0,10.0,207.0,9279.0,8496.0,390.0,9840.0,,44108.0,8855.0,708.0,8886.0,1002.5,9230.0,15213.5,44108.0,12740.0,10637.0,,5440.0,,9.0,0.24229866285597632,0.36344057485812276,-0.03696819270258154,-0.08848623607061727,-2582.1065499999995
1364,-28.760833,17.730278,05-11-2011,187.821,631.0,18.0,216.0,9727.0,9098.0,512.0,9880.0,,43521.5,8632.0,964.0,8667.0,632.5,9747.0,9350.0,43521.5,9044.0,8773.0,40.0,5504.0,,8.0,-0.01976201708864077,-0.029642248722316866,0.008678363201590586,-0.0166358595194085,-759.5155000000013
1365,-29.658056,25.973333,05-11-2011,343.996,829.0,125.0,159.0,10966.0,9470.0,347.0,9687.0,69.0,45579.5,9488.0,620.5,9098.0,4912.0,10447.0,13931.0,45579.5,14510.5,12488.0,2.0,5440.0,,8.0,0.11909065349238863,0.17863239281052315,0.04246330110991765,0.02037515602201009,-4181.86245
1366,-31.000833,26.353056,05-11-2011,309.773,726.0,174.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1367,-27.169444,29.233889,07-11-2011,167.541,396.0,10.0,151.0,11336.0,9782.0,595.0,9823.0,,47743.0,10455.0,1138.0,8517.0,4768.0,10898.0,17011.0,47743.0,19616.0,15585.0,,5440.0,,24.0,0.20019755176914664,0.30029103095511067,0.07202355182266863,0.07112239604663227,-7920.416600000001
1368,-26.73806,27.59194,07-11-2011,155.608,730.0,67.0,182.0,9359.0,8953.0,986.5,9733.0,33.0,44697.0,8985.5,2024.5,7385.5,1946.0,9538.5,10068.5,44697.0,8705.0,8393.5,8.0,5440.0,,9.0,0.036520396345386695,0.054779184681902404,-0.025818716209839426,-0.07262897168881668,-284.30315000000064
1369,-27.01011111,26.69808333,08-11-2011,180.067,849.0,95.0,218.0,9394.5,8930.0,445.0,9723.0,67.0,44648.0,9115.5,824.0,8869.0,436.5,9510.5,12271.5,44648.0,11035.5,9598.5,2.0,5440.0,,8.0,0.13278870119080588,0.1991784552188863,-0.018531640704754812,-0.05303127815677693,-1739.0624500000013
1370,-24.679167,30.8025,08-11-2011,84.724,220.8,10.0,154.0,10476.0,8869.5,656.0,9709.0,,49068.0,10957.5,1286.0,8425.0,3195.5,9848.0,14253.0,49068.0,15349.5,13920.0,,5440.0,,34.5,0.1527356544947228,0.22909884955215432,0.05522186810492768,0.037040790473777556,-5691.907400000002
1371,-24.183889,30.823889,08-11-2011,165.253,531.0,21.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1372,-25.127778,27.628889,08-11-2011,223.462,745.0,163.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1373,-25.20639,27.558,08-11-2011,168.154,765.0,10.0,-9999.0,,,808.0,-9999.0,-9999.0,,9357.5,1607.5,7897.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1374,-24.69514,27.40906,08-11-2011,201.597,856.0,139.0,215.5,10103.0,8966.0,857.0,9581.0,117.5,46329.0,9525.0,1722.0,7775.0,1189.5,9934.5,14325.0,46329.0,12063.0,10486.5,,5440.0,,9.0,0.1728344522678893,0.2592463720654154,-0.024748663572167102,-0.08572078217371533,-1853.8505999999998
1375,-27.363611,31.783333,08-11-2011,172.975,438.0,10.0,226.0,9799.5,9441.0,1262.5,9785.0,,43633.0,8632.0,2762.5,6534.0,1511.5,9917.0,15356.5,43633.0,13024.5,10083.0,,5440.0,,299.0,0.22090157417713469,0.33134577544570987,-0.04144136576966286,-0.08216764736971918,-2034.0817499999994
1376,-29.380556,30.2775,08-11-2011,32.615,87.6,10.0,-9999.0,,,-4789.0,-9999.0,-9999.0,,-683.5,-4609.0,-537.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
1377,-26.98472222,26.63227778,08-11-2011,201.225,1186.0,84.0,226.0,11543.0,9583.5,433.0,9703.0,77.0,47410.0,10269.0,799.0,8899.0,285.5,10615.0,15206.0,47410.0,16756.5,13988.5,,5440.0,,8.0,0.1369396986803245,0.20540570851791623,0.06611539113564015,0.04850997262416895,-5790.300750000001
1378,-27.398611,26.614722,08-11-2011,314.173,962.0,72.0,318.0,10631.5,9358.0,456.0,9797.0,62.0,46285.5,9841.0,846.0,8840.0,122.0,10240.0,15641.0,46285.5,13904.0,12090.5,8.0,5440.0,,8.0,0.19067465981539633,0.2860065466448445,-0.009357114738212761,-0.0587916737180572,-3153.979799999999
1379,-27.671111,27.236944,08-11-2011,235.924,582.0,10.0,361.0,10533.5,9444.0,516.0,9770.5,96.5,45813.5,9710.5,970.0,8664.0,56.0,10294.0,14146.5,45813.5,13647.5,11528.0,8.0,5440.0,,9.0,0.1463938411669368,0.21958631308117743,0.012360926493830002,-0.017953515147154063,-3232.6857500000006
1380,-27.495556,26.074722,08-11-2011,297.839,838.0,24.0,180.0,12945.0,9912.0,362.0,9688.0,81.0,48045.5,10585.5,653.0,9082.0,2000.5,11517.0,16355.0,48045.5,19608.0,15472.0,,5440.0,,8.0,0.11638225255972696,0.17457039982252862,0.10686841210472628,0.09045407780218558,-7416.699100000001
1381,-24.058889,31.237222,09-11-2011,163.827,580.0,10.0,224.0,9848.5,8765.0,1141.0,9620.0,49.0,48060.5,10306.0,2421.0,7202.5,761.5,9703.5,16063.5,48060.5,15148.0,12184.5,8.0,5440.0,,8.0,0.2398502624266749,0.3597684515195369,0.0033718013045659807,-0.029332137193021805,-4390.7561
1382,-27.02314,28.59389,09-11-2011,190.682,530.0,27.0,282.0,9958.0,9201.0,929.0,9732.0,,45965.5,9357.5,1887.0,7527.0,188.0,10067.0,11807.0,45965.5,11490.5,10321.0,8.0,5440.0,,58.0,0.08495290604181024,0.12742643173830143,0.010375325332987882,-0.013585148621096685,-2214.78625
1383,-26.648056,27.089444,09-11-2011,241.771,670.0,10.0,217.0,10967.0,9479.5,565.0,9803.0,74.0,46382.5,9822.5,1072.0,8541.0,406.0,10463.5,16928.0,46382.5,17294.0,13421.5,,5440.0,,9.0,0.21369421043197706,0.3205355702532666,0.03390435076872422,0.01069487464204313,-5562.364950000002
1384,-27.273889,28.49,09-11-2011,50.117,124.0,31.0,277.5,9525.5,8883.0,903.5,9781.0,24.5,44700.0,8967.0,1827.5,7601.5,197.0,9565.0,12850.0,44700.0,10393.0,8888.5,2.0,5440.0,,31.0,0.14857768541485106,0.22286154808723632,-0.04356385724403683,-0.10570924579443274,-714.3527999999992
1385,-27.4275,28.525833,09-11-2011,50.325,113.4,20.0,-9999.0,12360.5,9843.0,889.0,-9999.0,-9999.0,,9153.0,1792.5,7636.0,185.0,11258.5,15629.0,,19331.0,17250.5,2.0,5440.0,,8.0,0.11677593383232998,0.17516077170418007,0.10880194529726137,0.10589244851258581,-8531.04385
1386,-27.3,28.586944,09-11-2011,178.012,398.0,10.0,-9999.0,11879.5,9561.0,896.5,-9999.0,-9999.0,,10120.0,1810.0,7620.0,652.0,10824.0,15442.5,,17929.0,14740.0,8.0,5440.0,,8.0,0.1304077300344045,0.1956080153719462,0.08766328541195359,0.07450968640906162,-6738.493399999999
1387,-29.161667,30.629722,10-11-2011,27.229,72.3,10.0,220.0,10332.0,9132.5,515.0,9764.0,71.0,44123.0,8929.5,982.5,8682.5,531.5,9851.5,13430.0,44123.0,16226.5,14527.5,,5440.0,,190.0,0.13037623095699016,0.1955602314571278,0.08135013537998005,0.0942963599885354,-6880.269
1388,-33.38056,19.30167,10-11-2011,14.598,171.7,126.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
