Latitude,Longitude,Sample Date,atmos_opacity,green,emis,trad,atran,swir16,nir08,red,blue,drad,emsd,cdist,urad,lwir,swir22
-26.73806,27.59194,27-02-2012,9.0,9395.0,9804.5,8632.0,7931.5,8567.0,10416.5,9341.5,8826.0,787.5,33.0,36.5,1575.5,43462.0,8012.0
-25.127778,27.628889,28-02-2012,23.0,9767.5,9768.0,9934.0,6998.0,16376.0,14310.0,10478.0,8869.0,1132.0,42.0,582.0,2382.0,47544.5,13148.0
-25.20639,27.558,28-02-2012,34.0,9914.0,9619.0,9264.5,6982.5,13081.0,14911.0,10040.0,8894.5,1135.0,54.0,471.5,2392.0,45843.5,10792.5
-24.69514,27.40906,28-02-2012,25.0,9570.5,9581.0,9153.0,7077.0,12488.0,14526.5,9734.0,8676.0,1115.0,117.5,1091.5,2325.0,45517.5,10229.0
-27.00222,28.76528,28-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-33.818056,19.694722,28-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-29.161667,23.696389,29-02-2012,25.0,9684.0,9876.0,9078.5,8981.0,7690.0,7948.0,8981.0,8760.5,416.0,90.0,239.0,758.0,44152.5,7579.5
-22.769722,30.886944,29-02-2012,9.0,9247.0,9654.0,9562.0,7841.0,14209.0,14372.0,9668.0,8503.0,851.0,,3200.0,1730.0,46227.0,11909.0
-23.281,30.54305556,29-02-2012,9.0,9665.0,9567.0,9339.0,7814.0,13532.5,13499.0,10203.5,8876.0,863.0,46.0,1547.5,1757.0,45688.0,11572.0
-26.905,32.324722,29-02-2012,8.0,8355.0,9875.5,8427.5,8273.0,11325.0,18242.5,7951.0,7729.0,635.0,,2252.0,1240.0,42895.0,8746.0
-28.69485,28.23487,29-02-2012,23.0,9651.0,9840.0,8725.0,7712.0,12643.0,14539.0,9693.5,9043.5,814.0,,803.5,1613.0,44325.5,10601.5
-28.883333,27.89,29-02-2012,46.0,9792.0,9411.0,8818.0,7727.0,11714.5,13025.5,9977.0,9140.0,810.0,,219.0,1604.0,44335.5,10125.0
-34.075556,20.145556,29-02-2012,8.0,11056.0,9603.0,10641.0,7461.0,17648.5,16015.5,12048.5,9736.0,993.5,59.0,1018.0,2070.0,49281.5,14299.0
-24.925278,29.324444,01-03-2012,49.5,9272.5,9758.0,9153.0,5598.5,13207.0,15322.0,9072.5,8618.0,1532.5,140.0,570.0,3369.5,46594.0,10527.0
-27.573056,24.746389,01-03-2012,18.0,9507.5,9673.0,9860.0,8286.0,13418.5,15231.0,9459.5,8604.0,691.0,68.0,105.0,1347.0,46661.0,11189.5
-30.160091,27.40124,01-03-2012,9.0,9850.5,9714.0,9952.5,8913.0,15030.5,15093.0,10384.5,9014.0,428.0,124.0,718.5,780.0,46667.5,12009.0
-30.336111,27.359444,01-03-2012,9.0,9388.0,9876.0,9153.0,8918.0,8117.0,10272.0,10185.0,8657.0,428.0,20.5,2417.0,779.0,44527.0,7866.0
-29.615556,27.065278,01-03-2012,12.0,10005.0,9611.0,9729.5,8918.0,11860.0,14616.5,10787.5,9035.5,426.0,71.0,2997.5,775.0,46348.5,10265.5
-30.830556,26.921389,02-03-2012,8.0,9180.0,9720.0,9488.0,8983.0,10111.0,12802.0,9231.0,8595.5,408.0,59.0,1227.0,739.0,45511.0,8709.5
-23.658056,31.05,02-03-2012,8.0,9629.0,9657.0,9469.0,7613.5,13638.0,13753.0,10267.0,8800.0,944.0,,2777.0,1947.0,45650.5,11794.5
-27.902778,24.615556,02-03-2012,9.0,9702.0,9716.0,9748.0,8214.0,14329.5,15901.5,9538.0,8681.0,719.0,78.0,1352.0,1408.0,46356.0,11291.5
-29.658056,25.973333,02-03-2012,8.0,9732.0,9687.0,9339.0,7400.5,13236.0,13308.0,9788.0,8907.0,948.0,69.0,948.5,1901.0,46185.0,10611.5
-29.028629,24.638389,02-03-2012,37.0,9962.5,9669.0,9525.0,7929.0,12854.0,15248.0,9876.0,8793.5,797.0,61.0,337.0,1585.0,46025.0,11090.5
-31.000833,26.353056,02-03-2012,9.0,9616.0,9721.0,9227.0,7966.0,12679.0,13331.0,9906.0,8794.0,761.0,56.0,424.0,1483.0,45438.0,10668.0
-30.679722,26.7125,02-03-2012,-9999.0,,-9999.0,8706.0,7656.0,,,,,862.5,-9999.0,-9999.0,1706.5,,
-28.760833,17.730278,04-03-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.99136,27.84208,05-03-2012,9.0,9004.5,9671.0,8855.0,7608.0,12841.5,14292.5,9021.5,8468.0,893.0,39.0,99.0,1827.0,44467.0,10173.5
-24.058889,31.237222,05-03-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-29.987778,29.851667,05-03-2012,166.5,9125.0,9842.0,8967.0,6998.0,13780.0,18244.5,8731.0,8270.5,1096.5,76.0,1499.0,2282.0,44820.0,10285.5
-29.744167,29.905833,05-03-2012,99.0,9449.0,9735.0,8836.5,6841.0,12442.5,14908.5,9095.5,8612.5,1153.5,69.0,2472.5,2425.5,44618.0,9817.0
-26.861111,28.884722,05-03-2012,82.0,9699.5,9570.5,9394.5,8029.0,14935.5,16663.0,9763.0,8846.0,715.0,,618.0,1392.5,46200.5,11538.5
-26.45,28.085833,05-03-2012,27.0,9794.0,9671.5,9153.0,7824.0,14180.5,15667.0,10084.0,9032.0,793.0,89.5,218.5,1577.0,45475.5,10960.0
-28.768056,20.720556,05-03-2012,-4992.0,5127.0,-186.5,-218.5,-776.5,4312.5,5005.5,4938.0,4593.5,-4688.5,-4963.0,-4940.0,-4402.5,22761.5,4248.0
-30.733889,29.828333,06-03-2012,-4978.0,4756.5,-137.0,9339.0,6518.5,7177.5,7806.0,4721.5,4272.0,1261.5,-4974.5,-4301.0,2710.0,23099.0,5654.5
-29.380556,30.2775,06-03-2012,177.5,10816.0,9707.0,8446.0,6957.0,14248.5,17376.5,10732.0,9950.0,1106.0,94.0,,2313.0,43432.0,11200.5
-27.398611,26.614722,06-03-2012,9.0,12980.0,9771.5,6437.0,7869.0,15105.5,17806.0,13153.5,12379.5,810.0,62.0,,1618.0,36669.0,12580.0
-27.671111,27.236944,06-03-2012,9.0,9754.0,9776.0,9153.0,7989.0,13749.5,14319.5,10076.5,8975.5,770.0,96.5,39.5,1535.0,44938.5,11383.0
-29.042222,24.6,06-03-2012,32.5,9745.0,9794.0,8911.0,7923.0,9195.5,10772.5,9302.0,8636.0,798.0,105.0,505.5,1589.0,44408.0,8150.0
-30.336111,27.359444,06-03-2012,9.0,9388.0,9876.0,9153.0,8918.0,8117.0,10272.0,10185.0,8657.0,428.0,20.5,2417.0,779.0,44527.0,7866.0
-27.4,26.624722,06-03-2012,9.0,9537.0,9747.5,8185.0,7867.0,10499.5,11631.5,9440.0,9178.0,811.0,58.5,28.0,1620.0,42334.5,9383.5
-29.161667,23.696389,07-03-2012,138.0,9889.5,9876.0,8744.0,7822.0,7718.0,8173.0,9147.0,8930.0,839.0,90.0,236.0,1682.0,43619.0,7624.0
-24.925278,29.324444,18-10-2011,82.0,10522.0,9758.0,9617.5,7405.0,16654.0,14001.5,11034.5,9839.5,958.0,140.0,963.0,1942.0,46701.5,13822.0
-28.7115,24.07288889,07-03-2012,9.0,10482.5,9650.0,9413.0,7886.0,12957.5,13500.5,10244.0,9319.0,822.0,72.0,1138.0,1641.0,45855.5,11144.5
-25.81048333,27.90955222,07-03-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.937778,31.209444,07-03-2012,9.0,8848.0,-9999.0,8260.0,8849.5,12188.0,15252.5,8660.0,8066.0,413.0,-9999.0,1487.0,761.5,,9680.0
-28.404444,30.013056,07-03-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
