Latitude,Longitude,Sample Date,blue,drad,red,green,urad,lwir,emsd,emis,trad,atran,swir16,atmos_opacity,swir22,nir08,cdist
-33.818056,19.694722,01-10-2012,17226.0,659.5,18343.5,17936.0,1302.5,40053.5,73.0,9583.0,7292.5,8177.5,20744.5,163.0,18949.5,20953.5,
-28.7115,24.07288889,02-10-2012,9384.0,226.0,11299.0,10567.0,378.0,44371.0,72.0,9650.0,8967.0,9383.0,14062.5,128.0,12162.0,13819.5,705.5
-23.658056,31.05,02-10-2012,9094.0,951.0,11085.5,10044.0,1967.0,48097.5,,9662.0,10250.5,7559.5,16137.5,8.0,14864.0,13533.0,3490.5
-28.735556,29.820556,02-10-2012,8350.0,401.0,8931.0,9272.5,739.0,43305.0,76.0,9673.0,8520.0,8937.0,12478.0,9.0,9938.0,14714.5,1163.5
-27.169444,29.233889,02-10-2012,9601.5,302.0,11374.0,10581.0,533.0,43212.5,,9799.0,8595.0,9193.0,19141.5,8.0,15577.0,14414.0,1804.5
-27.802778,28.768333,02-10-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.398611,26.614722,02-10-2012,9626.0,572.0,10952.5,10419.0,1094.0,46052.5,62.0,9781.0,9692.5,8537.0,14497.0,8.0,12355.5,14804.5,122.0
-27.671111,27.236944,02-10-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.1825,23.575556,02-10-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-34.075556,20.145556,02-10-2012,9371.0,769.5,11175.0,10534.0,1542.0,47504.0,59.0,9603.0,10083.0,8044.0,16762.0,9.0,13492.5,15889.0,2275.5
-25.45963889,28.26430556,02-10-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-28.338333,31.373611,02-10-2012,9369.5,530.0,10923.5,10561.5,1023.0,,-9999.0,-9999.0,9506.5,8782.0,10001.0,106.0,9292.0,11596.5,234.0
