,Latitude,Longitude,Sample Date,drad,green,nir08,cdist,atran,blue,swir16,lwir,urad,emsd,trad,swir22,emis,red,atmos_opacity
808,-30.570833,29.150556,02-09-2015,290.0,10187.5,13769.0,874.0,9219.0,8903.5,15988.0,,508.0,51.5,8854.0,13347.0,9695.0,11191.0,
809,-31.104278,29.399722,02-09-2015,528.0,9391.0,12469.5,2077.0,8603.5,8354.0,12120.5,,1013.5,26.0,8677.5,10584.5,9749.0,9494.5,
810,-30.77586667,29.03221667,02-09-2015,345.0,10143.5,14191.0,362.0,9087.0,8996.5,17188.0,,620.5,44.0,8917.0,14421.5,9660.0,10948.5,
811,-34.031944,22.053333,02-09-2015,622.0,8238.0,10938.0,2895.0,8403.0,7665.0,9833.0,,1220.0,81.0,8388.0,8800.0,9625.0,8061.0,
812,-29.641944,30.6875,03-09-2015,815.0,9129.5,13514.0,132.0,7634.5,8305.5,12551.0,,1649.5,-9999.0,8670.0,10422.5,-9999.0,9143.0,
813,-25.398889,31.610556,03-09-2015,1293.0,10604.0,13937.5,2245.0,6707.0,9805.5,16611.5,45254.0,2775.0,35.0,9245.5,14380.0,9761.0,11444.0,201.0
814,-27.802778,28.768333,03-09-2015,552.5,9892.0,11690.0,1894.5,8537.5,8853.5,13733.5,,1047.5,-9999.0,9191.0,11839.0,-9999.0,10448.0,
815,-27.935,26.126667,03-09-2015,487.0,10181.5,12920.5,2492.0,8688.5,8992.5,16431.0,,913.5,77.5,8876.0,14434.0,9632.0,11044.5,
816,-28.141944,26.417778,03-09-2015,478.0,10037.0,13145.0,2830.0,8707.0,9025.5,16643.5,,893.0,48.5,9034.0,14602.5,9699.5,10832.0,
817,-30.679722,26.7125,03-09-2015,660.0,9524.5,12147.0,121.0,8246.0,8447.0,10886.0,,1275.0,99.0,9135.5,9914.5,9681.0,10102.0,
818,-30.568333,29.422778,03-09-2015,311.0,9195.0,12560.5,565.5,9109.5,8541.0,13692.0,,554.5,45.0,8693.0,12263.0,9777.0,9473.0,
819,-31.031389,28.883333,03-09-2015,340.5,9951.5,10336.5,1470.5,9097.0,8992.0,11316.5,,611.0,40.0,8655.0,10117.5,9690.0,9953.5,
820,-30.86013889,29.07125,03-09-2015,355.0,10940.5,13204.5,31.5,9064.0,9398.0,14214.5,,641.0,31.5,7031.0,12461.0,9782.0,11652.0,
821,-29.987778,29.851667,07-09-2015,476.0,9204.5,13208.0,1444.0,8730.0,8633.5,13668.5,,896.0,76.0,8538.5,11609.0,9793.5,9436.5,
822,-29.744167,29.905833,07-09-2015,527.0,9832.0,13207.0,754.0,8594.5,8941.5,15584.0,,1008.0,69.0,8878.0,13011.5,9748.0,10387.0,
823,-29.160278,26.573333,07-09-2015,472.0,10403.0,13245.5,1304.0,8704.0,9105.0,15376.5,,879.0,88.0,9104.5,13415.0,9675.0,11632.5,
824,-25.57877778,29.12747222,07-09-2015,691.5,10081.0,14013.0,3133.0,8220.0,8979.0,16236.5,,1361.0,,9814.0,13202.5,9585.0,11032.0,
825,-22.225556,29.990556,08-09-2015,801.0,9302.0,8875.0,1289.5,7881.0,8802.0,8118.0,43569.0,1610.0,,8687.5,7938.0,9876.0,9196.5,8.0
826,-22.91028,29.61111,08-09-2015,786.0,9909.0,13456.0,3440.0,7863.0,9053.0,13573.5,,1573.0,-9999.0,8985.5,11542.0,-9999.0,10562.0,9.0
827,-25.127778,27.628889,08-09-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
828,-25.20639,27.558,08-09-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
829,-24.69514,27.40906,08-09-2015,717.0,10521.0,13623.0,61.5,8125.0,9804.5,13611.0,44599.0,1408.0,117.5,8967.0,11463.5,9581.0,11020.5,93.0
830,-23.838611,31.640833,08-09-2015,1291.0,10086.0,11360.0,1970.5,6601.0,9876.0,10207.0,45226.0,2780.0,49.0,9116.0,9448.0,9671.0,10096.5,157.0
831,-26.006389,29.253889,08-09-2015,574.5,9109.5,11199.5,521.5,8507.5,8420.0,12119.5,,1102.5,71.0,9768.5,11599.0,9530.0,9346.0,
832,-30.733889,29.828333,08-09-2015,525.5,9360.0,11814.5,276.5,8591.0,8814.5,14542.5,,1006.5,50.0,9071.0,13084.0,9729.0,9651.0,
833,-29.7775,29.470833,08-09-2015,340.0,10606.0,15245.0,213.0,9088.5,9169.5,15877.0,,609.0,,8031.5,13620.5,9830.0,11163.5,
834,-28.141944,26.417778,08-09-2015,478.0,10036.5,13148.0,656.0,8707.0,9044.5,16657.5,,893.0,48.5,9034.5,14627.0,9705.0,10844.5,
835,-27.671111,27.236944,08-09-2015,473.0,9962.5,13070.5,68.0,8718.0,9094.5,13863.5,,882.0,96.5,8614.5,12604.0,9746.0,10382.5,
836,-28.69485,28.23487,08-09-2015,438.0,9667.0,12501.0,1075.0,8754.0,8948.5,13227.0,43234.5,810.0,,8520.0,11399.0,9840.0,10005.0,11.0
837,-29.615556,27.065278,08-09-2015,550.0,11850.0,14832.0,2826.0,8594.0,10326.0,13577.5,44060.5,1049.0,71.0,8781.0,12321.0,9612.0,12603.0,10.0
838,-28.883333,27.89,08-09-2015,387.0,9864.5,13253.5,222.5,8905.0,9342.0,13338.5,43649.0,704.0,,8520.5,11890.0,9605.0,10302.5,9.0
839,-24.058889,31.237222,09-09-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
840,-27.937778,31.209444,09-09-2015,806.0,9707.5,12324.0,3180.5,8033.0,9013.0,13866.5,,1621.0,-9999.0,9153.0,11798.0,-9999.0,9982.0,17.0
841,-28.404444,30.013056,09-09-2015,399.0,9903.5,13381.0,432.5,9025.0,9171.0,17435.0,46013.0,738.5,23.0,9878.5,14276.0,9863.0,10756.0,13.0
842,-30.398056,30.601944,09-09-2015,561.0,8919.5,15725.5,732.5,8602.0,8225.0,12435.0,,1092.0,-9999.0,9264.0,10070.0,-9999.0,8788.5,61.0
843,-27.398611,26.614722,09-09-2015,486.0,9335.0,13041.0,196.5,8696.0,8475.0,13868.0,,911.0,62.0,8750.5,12143.0,9757.5,9908.0,
844,-30.160091,27.40124,09-09-2015,546.0,10774.0,13901.5,3984.5,8603.0,9818.0,13804.0,44631.0,1038.0,124.0,9078.5,12052.5,9714.5,11993.5,22.0
845,-30.336111,27.359444,09-09-2015,550.0,10893.0,14134.0,5761.5,8595.0,9814.0,10482.5,42416.0,1047.0,20.5,8260.0,9502.0,9817.0,12418.0,20.0
846,-28.058889,30.373611,09-09-2015,890.0,9706.5,13290.5,225.5,7452.0,8533.5,14284.0,,1815.0,96.0,8748.5,11556.5,9649.0,9931.5,
847,-27.4,26.624722,09-09-2015,486.0,9260.0,12307.0,193.5,8695.0,8440.5,14020.5,,912.0,58.5,8795.5,12208.0,9745.0,9818.0,
848,-29.161667,23.696389,10-09-2015,1033.0,11293.0,10264.0,97.0,6878.0,10160.5,8437.5,41368.0,2149.0,90.0,7683.5,8037.0,9876.0,11331.0,413.0
849,-30.830556,26.921389,10-09-2015,560.0,9830.0,10999.5,6635.5,8570.0,9278.5,11351.0,44494.0,1071.0,59.0,9004.0,10309.5,9720.0,10095.5,13.0
850,-24.282222,28.090278,10-09-2015,461.0,9646.0,13349.5,728.0,8756.0,8889.5,16085.5,,858.0,103.0,9826.5,13173.0,9726.0,10208.0,
851,-22.769722,30.886944,10-09-2015,644.0,10050.0,13715.0,3315.0,8316.0,9316.0,15969.0,45950.0,1253.0,,9450.0,13744.0,9654.0,10521.0,107.0
852,-27.5275,30.858056,10-09-2015,725.5,9740.5,12178.0,2364.5,8212.0,9152.5,14616.5,44331.0,1441.5,63.0,9004.0,13029.0,9714.0,10275.5,38.5
853,-30.13573889,30.67422222,10-09-2015,624.0,9606.0,12234.0,1433.5,8436.0,8707.5,11184.0,,1232.0,-9999.0,9041.0,9899.5,-9999.0,9454.0,48.0
854,-31.000833,26.353056,10-09-2015,604.0,9100.0,11334.0,215.0,8387.0,8411.0,12342.0,,1156.0,56.0,9144.0,11041.0,9716.0,9490.0,
855,-30.679722,26.7125,10-09-2015,660.0,9524.5,12147.0,121.0,8246.0,8447.0,10886.0,,1275.0,99.0,9135.5,9914.5,9681.0,10102.0,
856,-30.534167,24.961944,10-09-2015,833.0,10258.0,12651.5,2436.0,7715.0,8923.5,14140.5,,1682.0,70.0,8955.5,12850.5,9753.0,10669.5,
857,-24.95861111,29.39527778,11-09-2015,598.0,10087.5,13563.5,452.0,8408.5,9175.0,17581.0,,1156.5,28.0,9955.5,14943.0,9644.0,10947.5,
858,-29.744167,29.905833,11-09-2015,364.0,9992.5,13340.0,1884.5,9115.5,9143.0,16264.0,44796.0,667.0,69.0,9264.0,13631.5,9730.0,10811.5,44.0
859,-27.573056,24.746389,11-09-2015,924.0,10124.5,13793.5,96.0,7431.0,8996.5,15566.0,,1900.0,68.0,9299.5,13628.0,9694.0,10758.5,
860,-29.651389,22.746389,11-09-2015,686.0,10156.5,12752.0,142.0,7978.5,9131.0,15757.5,,1352.0,40.0,8674.5,14197.0,9653.0,11110.0,
861,-29.1825,23.575556,11-09-2015,1038.5,10734.0,11364.5,313.0,6866.0,10017.0,10164.0,43175.5,2161.5,84.0,8111.0,9122.0,9730.0,11176.0,404.0
862,-29.803611,30.516111,11-09-2015,455.0,9460.0,14082.0,1076.5,8882.0,8762.0,13667.5,45506.0,859.0,112.0,9562.0,11373.5,9802.5,9463.0,8.0
863,-26.73806,27.59194,14-09-2015,490.0,9222.0,9975.0,1176.5,8652.5,8456.0,8537.5,,911.0,33.0,8869.0,8117.0,9904.0,9442.5,
864,-26.45,28.085833,14-09-2015,474.0,10177.5,13784.5,47.0,8701.0,9622.5,16683.5,,879.0,89.5,10113.0,15270.0,9686.0,10561.0,
865,-32.502778,19.535833,14-09-2015,334.5,11691.5,16323.5,2421.5,9132.0,9838.5,17735.0,,594.5,54.0,8609.5,14991.0,9541.0,12471.0,
866,-29.140556,31.391944,15-09-2015,671.0,9818.5,13909.5,451.0,8349.0,8871.0,11334.0,44417.0,1335.0,75.5,9059.5,9616.0,9752.0,9779.5,57.0
867,-31.860278,18.6875,15-09-2015,389.0,9148.5,13355.5,3563.0,9001.0,8245.5,12816.0,,708.5,77.0,9008.0,10885.0,9644.0,9157.0,
868,-24.679167,30.8025,15-09-2015,561.0,9650.0,12661.0,933.5,8510.0,8738.0,14333.0,46160.5,1076.0,,9711.0,12725.5,9670.0,10275.5,105.0
869,-28.801278,31.955389,15-09-2015,1018.5,9837.0,17954.0,602.0,7392.0,8815.5,14511.0,,2138.0,18.0,9779.5,12133.0,9813.0,9919.0,
870,-26.861111,28.884722,15-09-2015,495.0,10012.0,13160.0,1553.0,8646.0,9358.5,15844.0,,924.0,,9940.5,14854.0,9569.0,10640.0,
871,-27.00222,28.76528,15-09-2015,498.0,10443.0,13485.0,1538.0,8630.0,9411.0,16013.0,,929.0,-9999.0,9589.0,14122.5,-9999.0,11106.5,
872,-26.970278,27.211111,15-09-2015,454.0,8066.5,7812.0,2293.5,8786.5,7625.5,7537.0,,844.5,128.0,8149.0,7484.0,9904.0,8030.5,
873,-26.880278,26.965,15-09-2015,462.0,10291.0,14071.0,747.0,8765.0,9153.0,16936.5,,862.0,118.0,8810.5,14323.5,9743.5,11177.5,
874,-34.092222,21.295278,15-09-2015,591.0,9474.0,17683.5,951.5,8510.0,8199.5,13630.5,,1149.0,99.0,8787.0,10699.0,9831.5,9178.0,
875,-34.075556,20.145556,15-09-2015,394.0,9759.0,14866.0,178.0,8968.0,8910.5,15361.0,43122.5,726.0,59.0,8409.0,12467.0,9603.0,10200.0,9.0
876,-32.595833,19.009444,15-09-2015,347.0,9134.0,13162.0,1445.5,9113.0,8316.5,12875.0,,620.0,56.0,8777.5,10916.0,9701.0,9302.0,
877,-25.45963889,28.26430556,15-09-2015,498.0,10013.0,14661.5,601.0,8646.0,8997.0,15220.5,,937.0,176.0,9988.0,13319.5,9621.0,10444.5,
878,-27.01011111,26.69808333,16-09-2015,715.0,9386.5,11615.5,3.5,8083.0,8312.5,11370.5,,1382.0,67.0,8723.0,10235.0,9684.0,9441.5,
879,-25.81048333,27.90955222,16-09-2015,483.0,9878.5,12971.0,146.0,8680.0,9256.5,15265.5,,902.0,106.0,9354.5,13275.5,9610.0,10249.5,
880,-29.641944,30.6875,16-09-2015,563.0,9087.0,13352.0,914.5,8611.5,8439.0,12911.0,,1096.5,-9999.0,9190.0,10748.0,-9999.0,9330.5,51.0
881,-24.670833,28.560833,16-09-2015,482.0,10090.0,14300.0,1590.5,8701.0,9250.0,17337.5,,903.0,26.5,10059.5,15243.5,9635.5,10932.0,
882,-24.058889,31.237222,16-09-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
883,-26.648056,27.089444,16-09-2015,728.0,9953.0,13825.0,607.5,8036.0,8924.0,16283.0,,1408.0,74.0,9373.0,13347.0,9782.0,10320.5,
884,-26.98472222,26.63227778,16-09-2015,717.0,10323.5,15097.5,268.5,8084.0,9136.0,16042.0,,1385.0,77.0,9209.0,13840.0,9732.0,10639.0,
885,-34.250556,20.9925,16-09-2015,560.0,8640.0,12781.5,1276.0,8596.0,7873.0,11126.5,,1083.0,22.0,8406.5,9441.5,9767.0,8391.5,
886,-33.38056,19.30167,16-09-2015,301.0,9871.0,14946.0,177.0,9226.0,8807.0,14298.5,,527.0,27.0,8473.0,12307.0,9600.0,9895.5,
887,-24.183889,30.823889,17-09-2015,928.5,10166.0,13495.0,2708.0,7529.0,9538.5,14223.0,45437.0,1916.5,48.5,9190.0,12060.5,9649.5,10729.0,91.0
888,-26.03611,30.99778,17-09-2015,878.0,9622.0,12101.0,4162.5,7671.5,9144.5,12361.0,44830.0,1790.0,74.0,9171.5,10760.0,9691.5,9877.0,12.0
889,-28.747778,31.745833,17-09-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
890,-27.935,26.126667,17-09-2015,700.0,10372.0,13423.0,2731.0,8144.5,8958.0,16611.5,,1357.5,77.5,9267.0,14604.5,9632.0,11205.5,
891,-28.141944,26.417778,17-09-2015,720.0,10003.0,13211.0,2815.5,8078.0,8937.0,16116.0,,1402.5,48.5,9137.0,14065.5,9699.5,10697.0,
892,-33.7075,18.97444444,17-09-2015,366.0,9270.5,13543.5,1281.0,9065.0,8354.0,11622.0,,658.0,95.0,8765.0,9733.0,9632.0,9095.0,
893,-28.44555556,32.325,20-10-2015,857.0,10747.5,16611.5,908.0,7767.0,9462.0,16243.5,46494.5,1747.0,,9766.5,13792.5,9796.0,11225.5,45.5
894,-28.735556,29.820556,21-09-2015,709.0,9834.5,13853.5,2095.0,8271.0,8923.0,13394.0,,1391.0,76.0,9981.0,10911.0,9687.5,10213.5,
895,-26.648056,27.089444,21-09-2015,728.0,9953.0,13825.0,607.5,8036.0,8924.0,16283.0,,1408.0,74.0,9373.0,13347.0,9782.0,10320.5,
896,-26.619444,27.980833,21-09-2015,653.0,9954.0,13931.0,257.5,8334.5,9113.5,15204.5,46061.0,1268.5,52.5,9599.0,13093.0,9701.0,10301.5,9.0
897,-26.510278,28.351389,21-09-2015,622.0,10279.0,13547.0,91.0,8408.0,9368.0,15838.0,46089.0,1201.0,,9525.0,14097.0,9573.0,11241.0,10.0
898,-33.501667,21.624167,21-09-2015,622.0,9308.5,12119.0,506.5,8389.0,8385.0,11324.0,,1214.0,65.0,8447.0,9660.0,9671.0,9102.5,
899,-28.338333,31.373611,21-09-2015,741.0,10160.0,12174.0,244.0,8198.0,9193.0,11594.5,,1481.0,-9999.0,8985.5,10361.5,-9999.0,10747.0,52.0
900,-28.068333,31.55,21-09-2015,894.0,10075.0,13259.0,6383.5,7819.5,9277.5,15338.5,45068.0,1830.5,,9376.0,13624.5,9784.5,10615.0,31.0
901,-28.308889,31.9025,21-09-2015,1062.0,10666.5,16081.5,2967.0,7290.0,9469.0,18326.0,,2238.0,47.0,10887.0,16218.0,9731.5,11540.0,
902,-25.127778,27.628889,22-09-2015,851.0,10208.0,14647.0,1385.0,7796.0,9435.5,17509.5,,1683.0,42.0,10419.5,15975.5,9766.0,11100.5,
903,-25.20639,27.558,22-09-2015,852.5,9945.5,14369.0,264.5,7788.0,8835.0,14437.0,,1686.5,54.0,9859.5,11973.0,9644.0,10359.0,
904,-24.69514,27.40906,22-09-2015,839.0,9668.5,13845.0,345.5,7850.0,8445.0,13355.5,,1658.0,117.5,9838.5,11281.5,9597.0,9960.0,
905,-27.169444,29.233889,22-09-2015,582.0,10514.5,15244.5,2799.0,8531.0,9397.0,18888.0,,1112.0,,10113.5,14885.0,9804.5,11392.0,
906,-29.161667,23.696389,23-09-2015,669.0,10795.0,8322.0,1164.0,8244.0,9512.0,7731.0,41867.5,1307.0,90.0,8111.0,7636.0,9876.0,10020.0,159.0
907,-28.7115,24.07288889,23-09-2015,765.0,10605.0,13944.5,3010.5,7989.0,9224.5,14623.5,44905.0,1520.0,72.0,9041.0,13019.0,9650.0,11053.0,257.0
908,-27.02314,28.59389,23-09-2015,603.0,9835.0,11818.5,175.0,8464.0,9259.5,12759.5,45422.5,1160.0,,9283.0,11265.0,9732.0,10190.0,11.0
909,-27.4275,28.525833,23-09-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
910,-27.3,28.586944,23-09-2015,590.0,10841.0,14881.5,694.5,8496.5,9626.5,18852.0,,1131.5,-9999.0,10064.5,16071.0,-9999.0,12156.0,10.0
911,-27.398611,26.614722,23-09-2015,721.0,9675.0,13720.0,215.5,8071.0,8555.0,14142.0,,1395.0,62.0,9308.0,12157.5,9774.5,9986.5,
912,-27.4,26.624722,23-09-2015,721.0,9621.5,13095.5,222.0,8069.5,8438.5,14290.5,,1396.0,58.5,9304.5,12256.5,9745.0,9900.0,
913,-27.602222,29.942778,24-09-2015,636.0,9449.0,11266.0,1332.0,8423.5,9081.5,14155.0,,1227.0,36.0,10702.0,13152.0,9624.0,9774.0,
914,-28.75,30.442778,24-09-2015,710.0,10356.0,13743.5,3689.5,8343.0,8951.0,14373.0,,1417.0,88.0,10198.5,12954.0,9695.0,10957.5,
915,-29.161667,30.629722,24-09-2015,486.5,9425.5,13486.0,1221.5,8842.0,8537.5,14300.5,,927.5,71.0,10450.0,12506.0,9789.0,9710.0,
916,-29.744167,29.905833,25-09-2015,721.0,9653.5,12266.0,4382.0,8262.5,9037.0,14041.5,,1419.5,69.0,10199.5,12682.0,9748.0,10017.5,
917,-27.902778,24.615556,25-09-2015,803.0,10250.5,13648.5,1451.0,7890.0,9388.5,16856.0,43958.0,1607.0,78.0,8744.0,14031.0,9716.0,11292.0,54.5
